                                            Experiment  Subset        Metric  File     Value                                  Model        CNN          RNN  LENGTH
876          Evaluation-ResNet152_LSTM-finetuned-clip2       3   F1-Score-CP     2  0.451931         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
877          Evaluation-ResNet152_LSTM-finetuned-clip2       3   F1-Score-CP     3  0.364718         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
878          Evaluation-ResNet152_LSTM-finetuned-clip2       3   F1-Score-CP     4  0.248163         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
879          Evaluation-ResNet152_LSTM-finetuned-clip2       3   F1-Score-CP     5  0.354610         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
880          Evaluation-ResNet152_LSTM-finetuned-clip2       3   F1-Score-LI     1  0.568336         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
881          Evaluation-ResNet152_LSTM-finetuned-clip2       3   F1-Score-LI     2  0.627015         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
882          Evaluation-ResNet152_LSTM-finetuned-clip2       3   F1-Score-LI     3  0.542866         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
883          Evaluation-ResNet152_LSTM-finetuned-clip2       3   F1-Score-LI     4  0.628099         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
884          Evaluation-ResNet152_LSTM-finetuned-clip2       3   F1-Score-LI     5  0.515819         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
885          Evaluation-ResNet152_LSTM-finetuned-clip2       3   F1-Score-LP     1  0.299815         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
886          Evaluation-ResNet152_LSTM-finetuned-clip2       3   F1-Score-LP     2  0.305007         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
887          Evaluation-ResNet152_LSTM-finetuned-clip2       3   F1-Score-LP     3  0.380103         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
888          Evaluation-ResNet152_LSTM-finetuned-clip2       3   F1-Score-LP     4  0.360255         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
889          Evaluation-ResNet152_LSTM-finetuned-clip2       3   F1-Score-LP     5  0.389823         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
890          Evaluation-ResNet152_LSTM-finetuned-clip2       3  F1-Score-ACF     1  0.373168         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
891          Evaluation-ResNet152_LSTM-finetuned-clip2       3  F1-Score-ACF     2  0.348315         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
892          Evaluation-ResNet152_LSTM-finetuned-clip2       3  F1-Score-ACF     3  0.460210         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
893          Evaluation-ResNet152_LSTM-finetuned-clip2       3  F1-Score-ACF     4  0.264264         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
894          Evaluation-ResNet152_LSTM-finetuned-clip2       3  F1-Score-ACF     5  0.270996         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
895          Evaluation-ResNet152_LSTM-finetuned-clip2       3   F1-Score-VS     1  0.581433         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
896          Evaluation-ResNet152_LSTM-finetuned-clip2       3   F1-Score-VS     2  0.652296         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
897          Evaluation-ResNet152_LSTM-finetuned-clip2       3   F1-Score-VS     3  0.748987         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
898          Evaluation-ResNet152_LSTM-finetuned-clip2       3   F1-Score-VS     4  0.594488         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
899          Evaluation-ResNet152_LSTM-finetuned-clip2       3   F1-Score-VS     5  0.652547         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
900          Evaluation-ResNet152_LSTM-finetuned-clip2       3   F1-Score-TA     1  0.324115         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
901          Evaluation-ResNet152_LSTM-finetuned-clip2       3   F1-Score-TA     2  0.460177         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
902          Evaluation-ResNet152_LSTM-finetuned-clip2       3   F1-Score-TA     3  0.438819         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
903          Evaluation-ResNet152_LSTM-finetuned-clip2       3   F1-Score-TA     4  0.372488         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
904          Evaluation-ResNet152_LSTM-finetuned-clip2       3   F1-Score-TA     5  0.388726         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
905          Evaluation-ResNet152_LSTM-finetuned-clip2       3      F1-Score     1  0.498426         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
906          Evaluation-ResNet152_LSTM-finetuned-clip2       3      F1-Score     2  0.535690         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
907          Evaluation-ResNet152_LSTM-finetuned-clip2       3      F1-Score     3  0.532515         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
908          Evaluation-ResNet152_LSTM-finetuned-clip2       3      F1-Score     4  0.465799         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
909          Evaluation-ResNet152_LSTM-finetuned-clip2       3      F1-Score     5  0.463218         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
910          Evaluation-ResNet152_LSTM-finetuned-clip2      15  F1-Score-Idl     1  0.497960         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
911          Evaluation-ResNet152_LSTM-finetuned-clip2      15  F1-Score-Idl     2  0.586348         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
912          Evaluation-ResNet152_LSTM-finetuned-clip2      15  F1-Score-Idl     3  0.484095         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
913          Evaluation-ResNet152_LSTM-finetuned-clip2      15  F1-Score-Idl     4  0.534045         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
914          Evaluation-ResNet152_LSTM-finetuned-clip2      15  F1-Score-Idl     5  0.462025         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
915          Evaluation-ResNet152_LSTM-finetuned-clip2      15  F1-Score-Inc     1  0.427793         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
916          Evaluation-ResNet152_LSTM-finetuned-clip2      15  F1-Score-Inc     2  0.345804         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
917          Evaluation-ResNet152_LSTM-finetuned-clip2      15  F1-Score-Inc     3  0.353605         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
918          Evaluation-ResNet152_LSTM-finetuned-clip2      15  F1-Score-Inc     4  0.382793         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
919          Evaluation-ResNet152_LSTM-finetuned-clip2      15  F1-Score-Inc     5  0.310854         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
920          Evaluation-ResNet152_LSTM-finetuned-clip2      15  F1-Score-Vis     1  0.402120         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
921          Evaluation-ResNet152_LSTM-finetuned-clip2      15  F1-Score-Vis     2  0.391145         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
922          Evaluation-ResNet152_LSTM-finetuned-clip2      15  F1-Score-Vis     3  0.412521         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
923          Evaluation-ResNet152_LSTM-finetuned-clip2      15  F1-Score-Vis     4  0.289170         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
924          Evaluation-ResNet152_LSTM-finetuned-clip2      15  F1-Score-Vis     5  0.344160         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
925          Evaluation-ResNet152_LSTM-finetuned-clip2      15  F1-Score-Cap     1  0.736885         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
926          Evaluation-ResNet152_LSTM-finetuned-clip2      15  F1-Score-Cap     2  0.705175         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
927          Evaluation-ResNet152_LSTM-finetuned-clip2      15  F1-Score-Cap     3  0.643567         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
928          Evaluation-ResNet152_LSTM-finetuned-clip2      15  F1-Score-Cap     4  0.640502         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
929          Evaluation-ResNet152_LSTM-finetuned-clip2      15  F1-Score-Cap     5  0.731772         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
930          Evaluation-ResNet152_LSTM-finetuned-clip2      15  F1-Score-Hyd     1  0.515299         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
931          Evaluation-ResNet152_LSTM-finetuned-clip2      15  F1-Score-Hyd     2  0.553450         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
932          Evaluation-ResNet152_LSTM-finetuned-clip2      15  F1-Score-Hyd     3  0.511663         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
933          Evaluation-ResNet152_LSTM-finetuned-clip2      15  F1-Score-Hyd     4  0.310662         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
934          Evaluation-ResNet152_LSTM-finetuned-clip2      15  F1-Score-Hyd     5  0.448671         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
935          Evaluation-ResNet152_LSTM-finetuned-clip2      15  F1-Score-Pha     1  0.878126         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
936          Evaluation-ResNet152_LSTM-finetuned-clip2      15  F1-Score-Pha     2  0.932086         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
937          Evaluation-ResNet152_LSTM-finetuned-clip2      15  F1-Score-Pha     3  0.906327         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
938          Evaluation-ResNet152_LSTM-finetuned-clip2      15  F1-Score-Pha     4  0.881655         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
939          Evaluation-ResNet152_LSTM-finetuned-clip2      15  F1-Score-Pha     5  0.860134         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
940          Evaluation-ResNet152_LSTM-finetuned-clip2      15   F1-Score-IA     1  0.672062         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
941          Evaluation-ResNet152_LSTM-finetuned-clip2      15   F1-Score-IA     2  0.731357         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
942          Evaluation-ResNet152_LSTM-finetuned-clip2      15   F1-Score-IA     3  0.788234         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
943          Evaluation-ResNet152_LSTM-finetuned-clip2      15   F1-Score-IA     4  0.637775         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
944          Evaluation-ResNet152_LSTM-finetuned-clip2      15   F1-Score-IA     5  0.649368         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
945          Evaluation-ResNet152_LSTM-finetuned-clip2      15   F1-Score-CP     1  0.335024         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
946          Evaluation-ResNet152_LSTM-finetuned-clip2      15   F1-Score-CP     2  0.428868         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
947          Evaluation-ResNet152_LSTM-finetuned-clip2      15   F1-Score-CP     3  0.372284         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
948          Evaluation-ResNet152_LSTM-finetuned-clip2      15   F1-Score-CP     4  0.280011         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
949          Evaluation-ResNet152_LSTM-finetuned-clip2      15   F1-Score-CP     5  0.412933         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
950          Evaluation-ResNet152_LSTM-finetuned-clip2      15   F1-Score-LI     1  0.611044         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
951          Evaluation-ResNet152_LSTM-finetuned-clip2      15   F1-Score-LI     2  0.608619         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
952          Evaluation-ResNet152_LSTM-finetuned-clip2      15   F1-Score-LI     3  0.599843         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
953          Evaluation-ResNet152_LSTM-finetuned-clip2      15   F1-Score-LI     4  0.687488         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
954          Evaluation-ResNet152_LSTM-finetuned-clip2      15   F1-Score-LI     5  0.552115         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
955          Evaluation-ResNet152_LSTM-finetuned-clip2      15   F1-Score-LP     1  0.389174         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
956          Evaluation-ResNet152_LSTM-finetuned-clip2      15   F1-Score-LP     2  0.374369         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
957          Evaluation-ResNet152_LSTM-finetuned-clip2      15   F1-Score-LP     3  0.370262         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
958          Evaluation-ResNet152_LSTM-finetuned-clip2      15   F1-Score-LP     4  0.397404         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
959          Evaluation-ResNet152_LSTM-finetuned-clip2      15   F1-Score-LP     5  0.482585         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
960          Evaluation-ResNet152_LSTM-finetuned-clip2      15  F1-Score-ACF     1  0.403706         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
961          Evaluation-ResNet152_LSTM-finetuned-clip2      15  F1-Score-ACF     2  0.414462         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
962          Evaluation-ResNet152_LSTM-finetuned-clip2      15  F1-Score-ACF     3  0.443080         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
963          Evaluation-ResNet152_LSTM-finetuned-clip2      15  F1-Score-ACF     4  0.290155         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
964          Evaluation-ResNet152_LSTM-finetuned-clip2      15  F1-Score-ACF     5  0.355907         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
965          Evaluation-ResNet152_LSTM-finetuned-clip2      15   F1-Score-VS     1  0.667385         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
966          Evaluation-ResNet152_LSTM-finetuned-clip2      15   F1-Score-VS     2  0.693397         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
967          Evaluation-ResNet152_LSTM-finetuned-clip2      15   F1-Score-VS     3  0.758562         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
968          Evaluation-ResNet152_LSTM-finetuned-clip2      15   F1-Score-VS     4  0.635205         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
969          Evaluation-ResNet152_LSTM-finetuned-clip2      15   F1-Score-VS     5  0.658556         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
970          Evaluation-ResNet152_LSTM-finetuned-clip2      15   F1-Score-TA     1  0.302711         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
971          Evaluation-ResNet152_LSTM-finetuned-clip2      15   F1-Score-TA     2  0.415573         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
972          Evaluation-ResNet152_LSTM-finetuned-clip2      15   F1-Score-TA     3  0.425194         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
973          Evaluation-ResNet152_LSTM-finetuned-clip2      15   F1-Score-TA     4  0.277421         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
974          Evaluation-ResNet152_LSTM-finetuned-clip2      15   F1-Score-TA     5  0.335472         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
975          Evaluation-ResNet152_LSTM-finetuned-clip2      15      F1-Score     1  0.526099         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
976          Evaluation-ResNet152_LSTM-finetuned-clip2      15      F1-Score     2  0.552358         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
977          Evaluation-ResNet152_LSTM-finetuned-clip2      15      F1-Score     3  0.543787         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
978          Evaluation-ResNet152_LSTM-finetuned-clip2      15      F1-Score     4  0.480330         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
979          Evaluation-ResNet152_LSTM-finetuned-clip2      15      F1-Score     5  0.508042         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
980          Evaluation-ResNet152_LSTM-finetuned-clip2      60  F1-Score-Idl     1  0.571150         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
981          Evaluation-ResNet152_LSTM-finetuned-clip2      60  F1-Score-Idl     2  0.627102         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
982          Evaluation-ResNet152_LSTM-finetuned-clip2      60  F1-Score-Idl     3  0.501883         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
983          Evaluation-ResNet152_LSTM-finetuned-clip2      60  F1-Score-Idl     4  0.563625         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
984          Evaluation-ResNet152_LSTM-finetuned-clip2      60  F1-Score-Idl     5  0.526100         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
985          Evaluation-ResNet152_LSTM-finetuned-clip2      60  F1-Score-Inc     1  0.307631         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
986          Evaluation-ResNet152_LSTM-finetuned-clip2      60  F1-Score-Inc     2  0.292404         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
987          Evaluation-ResNet152_LSTM-finetuned-clip2      60  F1-Score-Inc     3  0.259282         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
988          Evaluation-ResNet152_LSTM-finetuned-clip2      60  F1-Score-Inc     4  0.294336         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
989          Evaluation-ResNet152_LSTM-finetuned-clip2      60  F1-Score-Inc     5  0.186185         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
990          Evaluation-ResNet152_LSTM-finetuned-clip2      60  F1-Score-Vis     1  0.417851         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
991          Evaluation-ResNet152_LSTM-finetuned-clip2      60  F1-Score-Vis     2  0.415555         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
992          Evaluation-ResNet152_LSTM-finetuned-clip2      60  F1-Score-Vis     3  0.422886         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
993          Evaluation-ResNet152_LSTM-finetuned-clip2      60  F1-Score-Vis     4  0.378013         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
994          Evaluation-ResNet152_LSTM-finetuned-clip2      60  F1-Score-Vis     5  0.427753         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
995          Evaluation-ResNet152_LSTM-finetuned-clip2      60  F1-Score-Cap     1  0.716632         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
996          Evaluation-ResNet152_LSTM-finetuned-clip2      60  F1-Score-Cap     2  0.702337         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
997          Evaluation-ResNet152_LSTM-finetuned-clip2      60  F1-Score-Cap     3  0.620531         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
998          Evaluation-ResNet152_LSTM-finetuned-clip2      60  F1-Score-Cap     4  0.611921         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
999          Evaluation-ResNet152_LSTM-finetuned-clip2      60  F1-Score-Cap     5  0.717416         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1000         Evaluation-ResNet152_LSTM-finetuned-clip2      60  F1-Score-Hyd     1  0.630138         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1001         Evaluation-ResNet152_LSTM-finetuned-clip2      60  F1-Score-Hyd     2  0.647118         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1002         Evaluation-ResNet152_LSTM-finetuned-clip2      60  F1-Score-Hyd     3  0.585772         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1003         Evaluation-ResNet152_LSTM-finetuned-clip2      60  F1-Score-Hyd     4  0.398462         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1004         Evaluation-ResNet152_LSTM-finetuned-clip2      60  F1-Score-Hyd     5  0.556451         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1005         Evaluation-ResNet152_LSTM-finetuned-clip2      60  F1-Score-Pha     1  0.892979         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1006         Evaluation-ResNet152_LSTM-finetuned-clip2      60  F1-Score-Pha     2  0.939208         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1007         Evaluation-ResNet152_LSTM-finetuned-clip2      60  F1-Score-Pha     3  0.911260         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1008         Evaluation-ResNet152_LSTM-finetuned-clip2      60  F1-Score-Pha     4  0.891622         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1009         Evaluation-ResNet152_LSTM-finetuned-clip2      60  F1-Score-Pha     5  0.863970         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1010         Evaluation-ResNet152_LSTM-finetuned-clip2      60   F1-Score-IA     1  0.764975         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1011         Evaluation-ResNet152_LSTM-finetuned-clip2      60   F1-Score-IA     2  0.792498         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1012         Evaluation-ResNet152_LSTM-finetuned-clip2      60   F1-Score-IA     3  0.848245         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1013         Evaluation-ResNet152_LSTM-finetuned-clip2      60   F1-Score-IA     4  0.726295         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1014         Evaluation-ResNet152_LSTM-finetuned-clip2      60   F1-Score-IA     5  0.690457         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1015         Evaluation-ResNet152_LSTM-finetuned-clip2      60   F1-Score-CP     1  0.408590         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1016         Evaluation-ResNet152_LSTM-finetuned-clip2      60   F1-Score-CP     2  0.524966         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1017         Evaluation-ResNet152_LSTM-finetuned-clip2      60   F1-Score-CP     3  0.423119         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1018         Evaluation-ResNet152_LSTM-finetuned-clip2      60   F1-Score-CP     4  0.342027         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1019         Evaluation-ResNet152_LSTM-finetuned-clip2      60   F1-Score-CP     5  0.448832         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1020         Evaluation-ResNet152_LSTM-finetuned-clip2      60   F1-Score-LI     1  0.683379         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1021         Evaluation-ResNet152_LSTM-finetuned-clip2      60   F1-Score-LI     2  0.691488         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1022         Evaluation-ResNet152_LSTM-finetuned-clip2      60   F1-Score-LI     3  0.551957         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1023         Evaluation-ResNet152_LSTM-finetuned-clip2      60   F1-Score-LI     4  0.702080         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1024         Evaluation-ResNet152_LSTM-finetuned-clip2      60   F1-Score-LI     5  0.568598         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1025         Evaluation-ResNet152_LSTM-finetuned-clip2      60   F1-Score-LP     1  0.503348         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1026         Evaluation-ResNet152_LSTM-finetuned-clip2      60   F1-Score-LP     2  0.544901         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1027         Evaluation-ResNet152_LSTM-finetuned-clip2      60   F1-Score-LP     3  0.463097         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1028         Evaluation-ResNet152_LSTM-finetuned-clip2      60   F1-Score-LP     4  0.543579         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1029         Evaluation-ResNet152_LSTM-finetuned-clip2      60   F1-Score-LP     5  0.587565         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1030         Evaluation-ResNet152_LSTM-finetuned-clip2      60  F1-Score-ACF     1  0.515724         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1031         Evaluation-ResNet152_LSTM-finetuned-clip2      60  F1-Score-ACF     2  0.527890         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1032         Evaluation-ResNet152_LSTM-finetuned-clip2      60  F1-Score-ACF     3  0.380879         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1033         Evaluation-ResNet152_LSTM-finetuned-clip2      60  F1-Score-ACF     4  0.344755         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1034         Evaluation-ResNet152_LSTM-finetuned-clip2      60  F1-Score-ACF     5  0.353690         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1035         Evaluation-ResNet152_LSTM-finetuned-clip2      60   F1-Score-VS     1  0.759176         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1036         Evaluation-ResNet152_LSTM-finetuned-clip2      60   F1-Score-VS     2  0.719496         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1037         Evaluation-ResNet152_LSTM-finetuned-clip2      60   F1-Score-VS     3  0.798798         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1038         Evaluation-ResNet152_LSTM-finetuned-clip2      60   F1-Score-VS     4  0.747119         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1039         Evaluation-ResNet152_LSTM-finetuned-clip2      60   F1-Score-VS     5  0.773852         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1040         Evaluation-ResNet152_LSTM-finetuned-clip2      60   F1-Score-TA     1  0.292404         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1041         Evaluation-ResNet152_LSTM-finetuned-clip2      60   F1-Score-TA     2  0.258495         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1042         Evaluation-ResNet152_LSTM-finetuned-clip2      60   F1-Score-TA     3  0.299590         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1043         Evaluation-ResNet152_LSTM-finetuned-clip2      60   F1-Score-TA     4  0.442110         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1044         Evaluation-ResNet152_LSTM-finetuned-clip2      60   F1-Score-TA     5  0.285235         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1045         Evaluation-ResNet152_LSTM-finetuned-clip2      60      F1-Score     1  0.574152         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1046         Evaluation-ResNet152_LSTM-finetuned-clip2      60      F1-Score     2  0.591035         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1047         Evaluation-ResNet152_LSTM-finetuned-clip2      60      F1-Score     3  0.543638         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1048         Evaluation-ResNet152_LSTM-finetuned-clip2      60      F1-Score     4  0.537380         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1049         Evaluation-ResNet152_LSTM-finetuned-clip2      60      F1-Score     5  0.537393         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
1050         Evaluation-ResNet152_LSTM-finetuned-clip2     180  F1-Score-Idl     1  0.614405         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
