                                           Experiment  Subset        Metric  File     Value                                  Model        CNN          RNN  LENGTH
340          Evaluation-ResNet152_GRU-finetuned-clip2     180  Accuracy-3rd     1  0.045316          ResNet152-GRU-finetuned-clip2  ResNet152          GRU     180
341          Evaluation-ResNet152_GRU-finetuned-clip2     180  Accuracy-3rd     2  0.044922          ResNet152-GRU-finetuned-clip2  ResNet152          GRU     180
342          Evaluation-ResNet152_GRU-finetuned-clip2     180  Accuracy-3rd     3  0.056363          ResNet152-GRU-finetuned-clip2  ResNet152          GRU     180
343          Evaluation-ResNet152_GRU-finetuned-clip2     180  Accuracy-3rd     4  0.050867          ResNet152-GRU-finetuned-clip2  ResNet152          GRU     180
344          Evaluation-ResNet152_GRU-finetuned-clip2     180  Accuracy-3rd     5  0.059475          ResNet152-GRU-finetuned-clip2  ResNet152          GRU     180
345          Evaluation-ResNet152_GRU-finetuned-clip2     180  Accuracy-4th     1  0.024029          ResNet152-GRU-finetuned-clip2  ResNet152          GRU     180
346          Evaluation-ResNet152_GRU-finetuned-clip2     180  Accuracy-4th     2  0.022263          ResNet152-GRU-finetuned-clip2  ResNet152          GRU     180
347          Evaluation-ResNet152_GRU-finetuned-clip2     180  Accuracy-4th     3  0.023161          ResNet152-GRU-finetuned-clip2  ResNet152          GRU     180
348          Evaluation-ResNet152_GRU-finetuned-clip2     180  Accuracy-4th     4  0.026494          ResNet152-GRU-finetuned-clip2  ResNet152          GRU     180
349          Evaluation-ResNet152_GRU-finetuned-clip2     180  Accuracy-4th     5  0.021919          ResNet152-GRU-finetuned-clip2  ResNet152          GRU     180
350          Evaluation-ResNet152_GRU-finetuned-clip2     180  Accuracy-5th     1  0.015850          ResNet152-GRU-finetuned-clip2  ResNet152          GRU     180
351          Evaluation-ResNet152_GRU-finetuned-clip2     180  Accuracy-5th     2  0.011190          ResNet152-GRU-finetuned-clip2  ResNet152          GRU     180
352          Evaluation-ResNet152_GRU-finetuned-clip2     180  Accuracy-5th     3  0.013779          ResNet152-GRU-finetuned-clip2  ResNet152          GRU     180
353          Evaluation-ResNet152_GRU-finetuned-clip2     180  Accuracy-5th     4  0.012542          ResNet152-GRU-finetuned-clip2  ResNet152          GRU     180
354          Evaluation-ResNet152_GRU-finetuned-clip2     180  Accuracy-5th     5  0.012005          ResNet152-GRU-finetuned-clip2  ResNet152          GRU     180
355          Evaluation-ResNet152_GRU-finetuned-clip2     180      Accuracy     1  0.752751          ResNet152-GRU-finetuned-clip2  ResNet152          GRU     180
356          Evaluation-ResNet152_GRU-finetuned-clip2     180      Accuracy     2  0.804935          ResNet152-GRU-finetuned-clip2  ResNet152          GRU     180
357          Evaluation-ResNet152_GRU-finetuned-clip2     180      Accuracy     3  0.766937          ResNet152-GRU-finetuned-clip2  ResNet152          GRU     180
358          Evaluation-ResNet152_GRU-finetuned-clip2     180      Accuracy     4  0.733783          ResNet152-GRU-finetuned-clip2  ResNet152          GRU     180
359          Evaluation-ResNet152_GRU-finetuned-clip2     180      Accuracy     5  0.748327          ResNet152-GRU-finetuned-clip2  ResNet152          GRU     180
360         Evaluation-ResNet152_LSTM-finetuned-clip2       3  Accuracy-1st     1  0.615604         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
361         Evaluation-ResNet152_LSTM-finetuned-clip2       3  Accuracy-1st     2  0.666511         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
362         Evaluation-ResNet152_LSTM-finetuned-clip2       3  Accuracy-1st     3  0.643463         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
363         Evaluation-ResNet152_LSTM-finetuned-clip2       3  Accuracy-1st     4  0.592769         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
364         Evaluation-ResNet152_LSTM-finetuned-clip2       3  Accuracy-1st     5  0.577697         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
365         Evaluation-ResNet152_LSTM-finetuned-clip2       3  Accuracy-2nd     1  0.187945         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
366         Evaluation-ResNet152_LSTM-finetuned-clip2       3  Accuracy-2nd     2  0.150156         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
367         Evaluation-ResNet152_LSTM-finetuned-clip2       3  Accuracy-2nd     3  0.151688         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
368         Evaluation-ResNet152_LSTM-finetuned-clip2       3  Accuracy-2nd     4  0.181640         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
369         Evaluation-ResNet152_LSTM-finetuned-clip2       3  Accuracy-2nd     5  0.196483         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
370         Evaluation-ResNet152_LSTM-finetuned-clip2       3  Accuracy-3rd     1  0.084092         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
371         Evaluation-ResNet152_LSTM-finetuned-clip2       3  Accuracy-3rd     2  0.075324         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
372         Evaluation-ResNet152_LSTM-finetuned-clip2       3  Accuracy-3rd     3  0.088196         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
373         Evaluation-ResNet152_LSTM-finetuned-clip2       3  Accuracy-3rd     4  0.084946         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
374         Evaluation-ResNet152_LSTM-finetuned-clip2       3  Accuracy-3rd     5  0.091647         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
375         Evaluation-ResNet152_LSTM-finetuned-clip2       3  Accuracy-4th     1  0.046770         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
376         Evaluation-ResNet152_LSTM-finetuned-clip2       3  Accuracy-4th     2  0.038673         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
377         Evaluation-ResNet152_LSTM-finetuned-clip2       3  Accuracy-4th     3  0.043059         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
378         Evaluation-ResNet152_LSTM-finetuned-clip2       3  Accuracy-4th     4  0.050323         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
379         Evaluation-ResNet152_LSTM-finetuned-clip2       3  Accuracy-4th     5  0.045063         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
380         Evaluation-ResNet152_LSTM-finetuned-clip2       3  Accuracy-5th     1  0.025230         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
381         Evaluation-ResNet152_LSTM-finetuned-clip2       3  Accuracy-5th     2  0.022551         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
382         Evaluation-ResNet152_LSTM-finetuned-clip2       3  Accuracy-5th     3  0.028629         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
383         Evaluation-ResNet152_LSTM-finetuned-clip2       3  Accuracy-5th     4  0.033952         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
384         Evaluation-ResNet152_LSTM-finetuned-clip2       3  Accuracy-5th     5  0.029281         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
385         Evaluation-ResNet152_LSTM-finetuned-clip2       3      Accuracy     1  0.615604         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
386         Evaluation-ResNet152_LSTM-finetuned-clip2       3      Accuracy     2  0.666511         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
387         Evaluation-ResNet152_LSTM-finetuned-clip2       3      Accuracy     3  0.643463         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
388         Evaluation-ResNet152_LSTM-finetuned-clip2       3      Accuracy     4  0.592769         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
389         Evaluation-ResNet152_LSTM-finetuned-clip2       3      Accuracy     5  0.577697         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM       3
390         Evaluation-ResNet152_LSTM-finetuned-clip2      15  Accuracy-1st     1  0.644162         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
391         Evaluation-ResNet152_LSTM-finetuned-clip2      15  Accuracy-1st     2  0.686274         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
392         Evaluation-ResNet152_LSTM-finetuned-clip2      15  Accuracy-1st     3  0.660104         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
393         Evaluation-ResNet152_LSTM-finetuned-clip2      15  Accuracy-1st     4  0.616669         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
394         Evaluation-ResNet152_LSTM-finetuned-clip2      15  Accuracy-1st     5  0.622434         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
395         Evaluation-ResNet152_LSTM-finetuned-clip2      15  Accuracy-2nd     1  0.183085         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
396         Evaluation-ResNet152_LSTM-finetuned-clip2      15  Accuracy-2nd     2  0.141628         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
397         Evaluation-ResNet152_LSTM-finetuned-clip2      15  Accuracy-2nd     3  0.161768         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
398         Evaluation-ResNet152_LSTM-finetuned-clip2      15  Accuracy-2nd     4  0.180731         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
399         Evaluation-ResNet152_LSTM-finetuned-clip2      15  Accuracy-2nd     5  0.175092         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
400         Evaluation-ResNet152_LSTM-finetuned-clip2      15  Accuracy-3rd     1  0.078197         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
401         Evaluation-ResNet152_LSTM-finetuned-clip2      15  Accuracy-3rd     2  0.070160         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
402         Evaluation-ResNet152_LSTM-finetuned-clip2      15  Accuracy-3rd     3  0.081439         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
403         Evaluation-ResNet152_LSTM-finetuned-clip2      15  Accuracy-3rd     4  0.078646         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
404         Evaluation-ResNet152_LSTM-finetuned-clip2      15  Accuracy-3rd     5  0.084472         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
405         Evaluation-ResNet152_LSTM-finetuned-clip2      15  Accuracy-4th     1  0.040671         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
406         Evaluation-ResNet152_LSTM-finetuned-clip2      15  Accuracy-4th     2  0.036132         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
407         Evaluation-ResNet152_LSTM-finetuned-clip2      15  Accuracy-4th     3  0.039848         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
408         Evaluation-ResNet152_LSTM-finetuned-clip2      15  Accuracy-4th     4  0.044237         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
409         Evaluation-ResNet152_LSTM-finetuned-clip2      15  Accuracy-4th     5  0.038172         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
410         Evaluation-ResNet152_LSTM-finetuned-clip2      15  Accuracy-5th     1  0.022855         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
411         Evaluation-ResNet152_LSTM-finetuned-clip2      15  Accuracy-5th     2  0.022486         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
412         Evaluation-ResNet152_LSTM-finetuned-clip2      15  Accuracy-5th     3  0.021735         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
413         Evaluation-ResNet152_LSTM-finetuned-clip2      15  Accuracy-5th     4  0.029181         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
414         Evaluation-ResNet152_LSTM-finetuned-clip2      15  Accuracy-5th     5  0.023098         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
415         Evaluation-ResNet152_LSTM-finetuned-clip2      15      Accuracy     1  0.644162         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
416         Evaluation-ResNet152_LSTM-finetuned-clip2      15      Accuracy     2  0.686274         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
417         Evaluation-ResNet152_LSTM-finetuned-clip2      15      Accuracy     3  0.660104         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
418         Evaluation-ResNet152_LSTM-finetuned-clip2      15      Accuracy     4  0.616669         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
419         Evaluation-ResNet152_LSTM-finetuned-clip2      15      Accuracy     5  0.622434         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      15
420         Evaluation-ResNet152_LSTM-finetuned-clip2      60  Accuracy-1st     1  0.712291         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
421         Evaluation-ResNet152_LSTM-finetuned-clip2      60  Accuracy-1st     2  0.744608         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
422         Evaluation-ResNet152_LSTM-finetuned-clip2      60  Accuracy-1st     3  0.698586         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
423         Evaluation-ResNet152_LSTM-finetuned-clip2      60  Accuracy-1st     4  0.681802         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
424         Evaluation-ResNet152_LSTM-finetuned-clip2      60  Accuracy-1st     5  0.673206         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
425         Evaluation-ResNet152_LSTM-finetuned-clip2      60  Accuracy-2nd     1  0.164415         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
426         Evaluation-ResNet152_LSTM-finetuned-clip2      60  Accuracy-2nd     2  0.128704         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
427         Evaluation-ResNet152_LSTM-finetuned-clip2      60  Accuracy-2nd     3  0.133101         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
428         Evaluation-ResNet152_LSTM-finetuned-clip2      60  Accuracy-2nd     4  0.168722         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
429         Evaluation-ResNet152_LSTM-finetuned-clip2      60  Accuracy-2nd     5  0.156590         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
430         Evaluation-ResNet152_LSTM-finetuned-clip2      60  Accuracy-3rd     1  0.055945         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
431         Evaluation-ResNet152_LSTM-finetuned-clip2      60  Accuracy-3rd     2  0.053187         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
432         Evaluation-ResNet152_LSTM-finetuned-clip2      60  Accuracy-3rd     3  0.072954         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
433         Evaluation-ResNet152_LSTM-finetuned-clip2      60  Accuracy-3rd     4  0.059141         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
434         Evaluation-ResNet152_LSTM-finetuned-clip2      60  Accuracy-3rd     5  0.081153         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
435         Evaluation-ResNet152_LSTM-finetuned-clip2      60  Accuracy-4th     1  0.027291         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
436         Evaluation-ResNet152_LSTM-finetuned-clip2      60  Accuracy-4th     2  0.026678         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
437         Evaluation-ResNet152_LSTM-finetuned-clip2      60  Accuracy-4th     3  0.036051         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
438         Evaluation-ResNet152_LSTM-finetuned-clip2      60  Accuracy-4th     4  0.033338         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
439         Evaluation-ResNet152_LSTM-finetuned-clip2      60  Accuracy-4th     5  0.030866         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
440         Evaluation-ResNet152_LSTM-finetuned-clip2      60  Accuracy-5th     1  0.016071         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
441         Evaluation-ResNet152_LSTM-finetuned-clip2      60  Accuracy-5th     2  0.015008         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
442         Evaluation-ResNet152_LSTM-finetuned-clip2      60  Accuracy-5th     3  0.019082         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
443         Evaluation-ResNet152_LSTM-finetuned-clip2      60  Accuracy-5th     4  0.019783         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
444         Evaluation-ResNet152_LSTM-finetuned-clip2      60  Accuracy-5th     5  0.016293         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
445         Evaluation-ResNet152_LSTM-finetuned-clip2      60      Accuracy     1  0.712291         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
446         Evaluation-ResNet152_LSTM-finetuned-clip2      60      Accuracy     2  0.744608         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
447         Evaluation-ResNet152_LSTM-finetuned-clip2      60      Accuracy     3  0.698587         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
448         Evaluation-ResNet152_LSTM-finetuned-clip2      60      Accuracy     4  0.681802         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
449         Evaluation-ResNet152_LSTM-finetuned-clip2      60      Accuracy     5  0.673206         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM      60
450         Evaluation-ResNet152_LSTM-finetuned-clip2     180  Accuracy-1st     1  0.748476         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
451         Evaluation-ResNet152_LSTM-finetuned-clip2     180  Accuracy-1st     2  0.801876         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
452         Evaluation-ResNet152_LSTM-finetuned-clip2     180  Accuracy-1st     3  0.761957         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
453         Evaluation-ResNet152_LSTM-finetuned-clip2     180  Accuracy-1st     4  0.722307         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
454         Evaluation-ResNet152_LSTM-finetuned-clip2     180  Accuracy-1st     5  0.723925         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
455         Evaluation-ResNet152_LSTM-finetuned-clip2     180  Accuracy-2nd     1  0.139475         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
456         Evaluation-ResNet152_LSTM-finetuned-clip2     180  Accuracy-2nd     2  0.105392         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
457         Evaluation-ResNet152_LSTM-finetuned-clip2     180  Accuracy-2nd     3  0.110725         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
458         Evaluation-ResNet152_LSTM-finetuned-clip2     180  Accuracy-2nd     4  0.159319         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
459         Evaluation-ResNet152_LSTM-finetuned-clip2     180  Accuracy-2nd     5  0.143474         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
460         Evaluation-ResNet152_LSTM-finetuned-clip2     180  Accuracy-3rd     1  0.045392         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
461         Evaluation-ResNet152_LSTM-finetuned-clip2     180  Accuracy-3rd     2  0.040775         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
462         Evaluation-ResNet152_LSTM-finetuned-clip2     180  Accuracy-3rd     3  0.055661         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
463         Evaluation-ResNet152_LSTM-finetuned-clip2     180  Accuracy-3rd     4  0.053454         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
464         Evaluation-ResNet152_LSTM-finetuned-clip2     180  Accuracy-3rd     5  0.062266         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
465         Evaluation-ResNet152_LSTM-finetuned-clip2     180  Accuracy-4th     1  0.026530         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
466         Evaluation-ResNet152_LSTM-finetuned-clip2     180  Accuracy-4th     2  0.019982         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
467         Evaluation-ResNet152_LSTM-finetuned-clip2     180  Accuracy-4th     3  0.028701         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
468         Evaluation-ResNet152_LSTM-finetuned-clip2     180  Accuracy-4th     4  0.026740         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
469         Evaluation-ResNet152_LSTM-finetuned-clip2     180  Accuracy-4th     5  0.025571         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
470         Evaluation-ResNet152_LSTM-finetuned-clip2     180  Accuracy-5th     1  0.015265         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
471         Evaluation-ResNet152_LSTM-finetuned-clip2     180  Accuracy-5th     2  0.010258         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
472         Evaluation-ResNet152_LSTM-finetuned-clip2     180  Accuracy-5th     3  0.018884         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
473         Evaluation-ResNet152_LSTM-finetuned-clip2     180  Accuracy-5th     4  0.013831         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
474         Evaluation-ResNet152_LSTM-finetuned-clip2     180  Accuracy-5th     5  0.013703         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
475         Evaluation-ResNet152_LSTM-finetuned-clip2     180      Accuracy     1  0.748476         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
476         Evaluation-ResNet152_LSTM-finetuned-clip2     180      Accuracy     2  0.801876         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
477         Evaluation-ResNet152_LSTM-finetuned-clip2     180      Accuracy     3  0.761957         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
478         Evaluation-ResNet152_LSTM-finetuned-clip2     180      Accuracy     4  0.722307         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
479         Evaluation-ResNet152_LSTM-finetuned-clip2     180      Accuracy     5  0.723925         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
480        Evaluation-ResNet152_Mamba-finetuned-clip2       3  Accuracy-1st     1  0.627670        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
481        Evaluation-ResNet152_Mamba-finetuned-clip2       3  Accuracy-1st     2  0.649611        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
482        Evaluation-ResNet152_Mamba-finetuned-clip2       3  Accuracy-1st     3  0.630765        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
483        Evaluation-ResNet152_Mamba-finetuned-clip2       3  Accuracy-1st     4  0.570699        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
484        Evaluation-ResNet152_Mamba-finetuned-clip2       3  Accuracy-1st     5  0.581248        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
485        Evaluation-ResNet152_Mamba-finetuned-clip2       3  Accuracy-2nd     1  0.167557        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
486        Evaluation-ResNet152_Mamba-finetuned-clip2       3  Accuracy-2nd     2  0.151814        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
487        Evaluation-ResNet152_Mamba-finetuned-clip2       3  Accuracy-2nd     3  0.161703        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
488        Evaluation-ResNet152_Mamba-finetuned-clip2       3  Accuracy-2nd     4  0.192742        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
489        Evaluation-ResNet152_Mamba-finetuned-clip2       3  Accuracy-2nd     5  0.198230        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
490        Evaluation-ResNet152_Mamba-finetuned-clip2       3  Accuracy-3rd     1  0.089929        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
491        Evaluation-ResNet152_Mamba-finetuned-clip2       3  Accuracy-3rd     2  0.075791        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
492        Evaluation-ResNet152_Mamba-finetuned-clip2       3  Accuracy-3rd     3  0.087071        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
493        Evaluation-ResNet152_Mamba-finetuned-clip2       3  Accuracy-3rd     4  0.092688        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
494        Evaluation-ResNet152_Mamba-finetuned-clip2       3  Accuracy-3rd     5  0.092295        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
495        Evaluation-ResNet152_Mamba-finetuned-clip2       3  Accuracy-4th     1  0.046168        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
496        Evaluation-ResNet152_Mamba-finetuned-clip2       3  Accuracy-4th     2  0.040021        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
497        Evaluation-ResNet152_Mamba-finetuned-clip2       3  Accuracy-4th     3  0.042944        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
498        Evaluation-ResNet152_Mamba-finetuned-clip2       3  Accuracy-4th     4  0.052016        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
499        Evaluation-ResNet152_Mamba-finetuned-clip2       3  Accuracy-4th     5  0.047261        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
500        Evaluation-ResNet152_Mamba-finetuned-clip2       3  Accuracy-5th     1  0.024785        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
501        Evaluation-ResNet152_Mamba-finetuned-clip2       3  Accuracy-5th     2  0.025505        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
502        Evaluation-ResNet152_Mamba-finetuned-clip2       3  Accuracy-5th     3  0.027128        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
503        Evaluation-ResNet152_Mamba-finetuned-clip2       3  Accuracy-5th     4  0.035054        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
504        Evaluation-ResNet152_Mamba-finetuned-clip2       3  Accuracy-5th     5  0.028802        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
505        Evaluation-ResNet152_Mamba-finetuned-clip2       3      Accuracy     1  0.627670        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
506        Evaluation-ResNet152_Mamba-finetuned-clip2       3      Accuracy     2  0.649611        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
507        Evaluation-ResNet152_Mamba-finetuned-clip2       3      Accuracy     3  0.630765        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
508        Evaluation-ResNet152_Mamba-finetuned-clip2       3      Accuracy     4  0.570699        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
509        Evaluation-ResNet152_Mamba-finetuned-clip2       3      Accuracy     5  0.581248        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
510        Evaluation-ResNet152_Mamba-finetuned-clip2      15  Accuracy-1st     1  0.633609        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      15
511        Evaluation-ResNet152_Mamba-finetuned-clip2      15  Accuracy-1st     2  0.673092        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      15
512        Evaluation-ResNet152_Mamba-finetuned-clip2      15  Accuracy-1st     3  0.648446        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      15
513        Evaluation-ResNet152_Mamba-finetuned-clip2      15  Accuracy-1st     4  0.592749        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      15
514        Evaluation-ResNet152_Mamba-finetuned-clip2      15  Accuracy-1st     5  0.599319        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      15
515        Evaluation-ResNet152_Mamba-finetuned-clip2      15  Accuracy-2nd     1  0.167346        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      15
516        Evaluation-ResNet152_Mamba-finetuned-clip2      15  Accuracy-2nd     2  0.151920        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      15
