                                 Experiment        Metric  File     Value                       Model             CNN          RNN
2967              Evaluation-ResNet50_BiGRU  F1-Score-Pha     3  0.803738              ResNet50-BiGRU        ResNet50        BiGRU
2968              Evaluation-ResNet50_BiGRU  F1-Score-Pha     4  0.745763              ResNet50-BiGRU        ResNet50        BiGRU
2969              Evaluation-ResNet50_BiGRU  F1-Score-Pha     5  0.915888              ResNet50-BiGRU        ResNet50        BiGRU
2970              Evaluation-ResNet50_BiGRU   F1-Score-IA     1  0.916667              ResNet50-BiGRU        ResNet50        BiGRU
2971              Evaluation-ResNet50_BiGRU   F1-Score-IA     2  0.796117              ResNet50-BiGRU        ResNet50        BiGRU
2972              Evaluation-ResNet50_BiGRU   F1-Score-IA     3  0.769231              ResNet50-BiGRU        ResNet50        BiGRU
2973              Evaluation-ResNet50_BiGRU   F1-Score-IA     4  0.666667              ResNet50-BiGRU        ResNet50        BiGRU
2974              Evaluation-ResNet50_BiGRU   F1-Score-IA     5  0.823529              ResNet50-BiGRU        ResNet50        BiGRU
2975              Evaluation-ResNet50_BiGRU   F1-Score-CP     1  0.825688              ResNet50-BiGRU        ResNet50        BiGRU
2976              Evaluation-ResNet50_BiGRU   F1-Score-CP     2  0.747664              ResNet50-BiGRU        ResNet50        BiGRU
2977              Evaluation-ResNet50_BiGRU   F1-Score-CP     3  0.666667              ResNet50-BiGRU        ResNet50        BiGRU
2978              Evaluation-ResNet50_BiGRU   F1-Score-CP     4  0.716667              ResNet50-BiGRU        ResNet50        BiGRU
2979              Evaluation-ResNet50_BiGRU   F1-Score-CP     5  0.813008              ResNet50-BiGRU        ResNet50        BiGRU
2980              Evaluation-ResNet50_BiGRU   F1-Score-LI     1  0.935780              ResNet50-BiGRU        ResNet50        BiGRU
2981              Evaluation-ResNet50_BiGRU   F1-Score-LI     2  0.884615              ResNet50-BiGRU        ResNet50        BiGRU
2982              Evaluation-ResNet50_BiGRU   F1-Score-LI     3  0.777778              ResNet50-BiGRU        ResNet50        BiGRU
2983              Evaluation-ResNet50_BiGRU   F1-Score-LI     4  0.704762              ResNet50-BiGRU        ResNet50        BiGRU
2984              Evaluation-ResNet50_BiGRU   F1-Score-LI     5  0.836735              ResNet50-BiGRU        ResNet50        BiGRU
2985              Evaluation-ResNet50_BiGRU   F1-Score-LP     1  0.839286              ResNet50-BiGRU        ResNet50        BiGRU
2986              Evaluation-ResNet50_BiGRU   F1-Score-LP     2  0.680851              ResNet50-BiGRU        ResNet50        BiGRU
2987              Evaluation-ResNet50_BiGRU   F1-Score-LP     3  0.699029              ResNet50-BiGRU        ResNet50        BiGRU
2988              Evaluation-ResNet50_BiGRU   F1-Score-LP     4  0.666667              ResNet50-BiGRU        ResNet50        BiGRU
2989              Evaluation-ResNet50_BiGRU   F1-Score-LP     5  0.803279              ResNet50-BiGRU        ResNet50        BiGRU
2990              Evaluation-ResNet50_BiGRU  F1-Score-ACF     1  0.781250              ResNet50-BiGRU        ResNet50        BiGRU
2991              Evaluation-ResNet50_BiGRU  F1-Score-ACF     2  0.678899              ResNet50-BiGRU        ResNet50        BiGRU
2992              Evaluation-ResNet50_BiGRU  F1-Score-ACF     3  0.514286              ResNet50-BiGRU        ResNet50        BiGRU
2993              Evaluation-ResNet50_BiGRU  F1-Score-ACF     4  0.639175              ResNet50-BiGRU        ResNet50        BiGRU
2994              Evaluation-ResNet50_BiGRU  F1-Score-ACF     5  0.708333              ResNet50-BiGRU        ResNet50        BiGRU
2995              Evaluation-ResNet50_BiGRU   F1-Score-VS     1  0.943396              ResNet50-BiGRU        ResNet50        BiGRU
2996              Evaluation-ResNet50_BiGRU   F1-Score-VS     2  0.834951              ResNet50-BiGRU        ResNet50        BiGRU
2997              Evaluation-ResNet50_BiGRU   F1-Score-VS     3  0.872340              ResNet50-BiGRU        ResNet50        BiGRU
2998              Evaluation-ResNet50_BiGRU   F1-Score-VS     4  0.821053              ResNet50-BiGRU        ResNet50        BiGRU
2999              Evaluation-ResNet50_BiGRU   F1-Score-VS     5  0.826923              ResNet50-BiGRU        ResNet50        BiGRU
3000              Evaluation-ResNet50_BiGRU   F1-Score-TA     1  0.666667              ResNet50-BiGRU        ResNet50        BiGRU
3001              Evaluation-ResNet50_BiGRU   F1-Score-TA     2  0.762712              ResNet50-BiGRU        ResNet50        BiGRU
3002              Evaluation-ResNet50_BiGRU   F1-Score-TA     3  0.571429              ResNet50-BiGRU        ResNet50        BiGRU
3003              Evaluation-ResNet50_BiGRU   F1-Score-TA     4  0.833333              ResNet50-BiGRU        ResNet50        BiGRU
3004              Evaluation-ResNet50_BiGRU   F1-Score-TA     5  0.842975              ResNet50-BiGRU        ResNet50        BiGRU
3005              Evaluation-ResNet50_BiGRU      F1-Score     1  0.819427              ResNet50-BiGRU        ResNet50        BiGRU
3006              Evaluation-ResNet50_BiGRU      F1-Score     2  0.763727              ResNet50-BiGRU        ResNet50        BiGRU
3007              Evaluation-ResNet50_BiGRU      F1-Score     3  0.706635              ResNet50-BiGRU        ResNet50        BiGRU
3008              Evaluation-ResNet50_BiGRU      F1-Score     4  0.702541              ResNet50-BiGRU        ResNet50        BiGRU
3009              Evaluation-ResNet50_BiGRU      F1-Score     5  0.796707              ResNet50-BiGRU        ResNet50        BiGRU
3010             Evaluation-ResNet50_BiLSTM  F1-Score-Idl     1  0.617886             ResNet50-BiLSTM        ResNet50       BiLSTM
3011             Evaluation-ResNet50_BiLSTM  F1-Score-Idl     2  0.718447             ResNet50-BiLSTM        ResNet50       BiLSTM
3012             Evaluation-ResNet50_BiLSTM  F1-Score-Idl     3  0.627907             ResNet50-BiLSTM        ResNet50       BiLSTM
3013             Evaluation-ResNet50_BiLSTM  F1-Score-Idl     4  0.666667             ResNet50-BiLSTM        ResNet50       BiLSTM
3014             Evaluation-ResNet50_BiLSTM  F1-Score-Idl     5  0.660550             ResNet50-BiLSTM        ResNet50       BiLSTM
3015             Evaluation-ResNet50_BiLSTM  F1-Score-Inc     1  0.880734             ResNet50-BiLSTM        ResNet50       BiLSTM
3016             Evaluation-ResNet50_BiLSTM  F1-Score-Inc     2  0.770642             ResNet50-BiLSTM        ResNet50       BiLSTM
3017             Evaluation-ResNet50_BiLSTM  F1-Score-Inc     3  0.821429             ResNet50-BiLSTM        ResNet50       BiLSTM
3018             Evaluation-ResNet50_BiLSTM  F1-Score-Inc     4  0.837607             ResNet50-BiLSTM        ResNet50       BiLSTM
3019             Evaluation-ResNet50_BiLSTM  F1-Score-Inc     5  0.806202             ResNet50-BiLSTM        ResNet50       BiLSTM
3020             Evaluation-ResNet50_BiLSTM  F1-Score-Vis     1  0.777778             ResNet50-BiLSTM        ResNet50       BiLSTM
3021             Evaluation-ResNet50_BiLSTM  F1-Score-Vis     2  0.691589             ResNet50-BiLSTM        ResNet50       BiLSTM
3022             Evaluation-ResNet50_BiLSTM  F1-Score-Vis     3  0.612245             ResNet50-BiLSTM        ResNet50       BiLSTM
3023             Evaluation-ResNet50_BiLSTM  F1-Score-Vis     4  0.680412             ResNet50-BiLSTM        ResNet50       BiLSTM
3024             Evaluation-ResNet50_BiLSTM  F1-Score-Vis     5  0.677966             ResNet50-BiLSTM        ResNet50       BiLSTM
3025             Evaluation-ResNet50_BiLSTM  F1-Score-Cap     1  0.822430             ResNet50-BiLSTM        ResNet50       BiLSTM
3026             Evaluation-ResNet50_BiLSTM  F1-Score-Cap     2  0.741573             ResNet50-BiLSTM        ResNet50       BiLSTM
3027             Evaluation-ResNet50_BiLSTM  F1-Score-Cap     3  0.780000             ResNet50-BiLSTM        ResNet50       BiLSTM
3028             Evaluation-ResNet50_BiLSTM  F1-Score-Cap     4  0.672566             ResNet50-BiLSTM        ResNet50       BiLSTM
3029             Evaluation-ResNet50_BiLSTM  F1-Score-Cap     5  0.711538             ResNet50-BiLSTM        ResNet50       BiLSTM
3030             Evaluation-ResNet50_BiLSTM  F1-Score-Hyd     1  0.796610             ResNet50-BiLSTM        ResNet50       BiLSTM
3031             Evaluation-ResNet50_BiLSTM  F1-Score-Hyd     2  0.650794             ResNet50-BiLSTM        ResNet50       BiLSTM
3032             Evaluation-ResNet50_BiLSTM  F1-Score-Hyd     3  0.848485             ResNet50-BiLSTM        ResNet50       BiLSTM
3033             Evaluation-ResNet50_BiLSTM  F1-Score-Hyd     4  0.744186             ResNet50-BiLSTM        ResNet50       BiLSTM
3034             Evaluation-ResNet50_BiLSTM  F1-Score-Hyd     5  0.738739             ResNet50-BiLSTM        ResNet50       BiLSTM
3035             Evaluation-ResNet50_BiLSTM  F1-Score-Pha     1  0.890909             ResNet50-BiLSTM        ResNet50       BiLSTM
3036             Evaluation-ResNet50_BiLSTM  F1-Score-Pha     2  0.851485             ResNet50-BiLSTM        ResNet50       BiLSTM
3037             Evaluation-ResNet50_BiLSTM  F1-Score-Pha     3  0.817204             ResNet50-BiLSTM        ResNet50       BiLSTM
3038             Evaluation-ResNet50_BiLSTM  F1-Score-Pha     4  0.757895             ResNet50-BiLSTM        ResNet50       BiLSTM
3039             Evaluation-ResNet50_BiLSTM  F1-Score-Pha     5  0.844828             ResNet50-BiLSTM        ResNet50       BiLSTM
3040             Evaluation-ResNet50_BiLSTM   F1-Score-IA     1  0.776699             ResNet50-BiLSTM        ResNet50       BiLSTM
3041             Evaluation-ResNet50_BiLSTM   F1-Score-IA     2  0.803738             ResNet50-BiLSTM        ResNet50       BiLSTM
3042             Evaluation-ResNet50_BiLSTM   F1-Score-IA     3  0.724409             ResNet50-BiLSTM        ResNet50       BiLSTM
3043             Evaluation-ResNet50_BiLSTM   F1-Score-IA     4  0.673913             ResNet50-BiLSTM        ResNet50       BiLSTM
3044             Evaluation-ResNet50_BiLSTM   F1-Score-IA     5  0.680412             ResNet50-BiLSTM        ResNet50       BiLSTM
3045             Evaluation-ResNet50_BiLSTM   F1-Score-CP     1  0.739496             ResNet50-BiLSTM        ResNet50       BiLSTM
3046             Evaluation-ResNet50_BiLSTM   F1-Score-CP     2  0.690265             ResNet50-BiLSTM        ResNet50       BiLSTM
3047             Evaluation-ResNet50_BiLSTM   F1-Score-CP     3  0.641791             ResNet50-BiLSTM        ResNet50       BiLSTM
3048             Evaluation-ResNet50_BiLSTM   F1-Score-CP     4  0.728814             ResNet50-BiLSTM        ResNet50       BiLSTM
3049             Evaluation-ResNet50_BiLSTM   F1-Score-CP     5  0.846154             ResNet50-BiLSTM        ResNet50       BiLSTM
3050             Evaluation-ResNet50_BiLSTM   F1-Score-LI     1  0.815534             ResNet50-BiLSTM        ResNet50       BiLSTM
3051             Evaluation-ResNet50_BiLSTM   F1-Score-LI     2  0.849057             ResNet50-BiLSTM        ResNet50       BiLSTM
3052             Evaluation-ResNet50_BiLSTM   F1-Score-LI     3  0.865385             ResNet50-BiLSTM        ResNet50       BiLSTM
3053             Evaluation-ResNet50_BiLSTM   F1-Score-LI     4  0.704000             ResNet50-BiLSTM        ResNet50       BiLSTM
3054             Evaluation-ResNet50_BiLSTM   F1-Score-LI     5  0.767857             ResNet50-BiLSTM        ResNet50       BiLSTM
3055             Evaluation-ResNet50_BiLSTM   F1-Score-LP     1  0.796296             ResNet50-BiLSTM        ResNet50       BiLSTM
3056             Evaluation-ResNet50_BiLSTM   F1-Score-LP     2  0.772277             ResNet50-BiLSTM        ResNet50       BiLSTM
3057             Evaluation-ResNet50_BiLSTM   F1-Score-LP     3  0.686869             ResNet50-BiLSTM        ResNet50       BiLSTM
3058             Evaluation-ResNet50_BiLSTM   F1-Score-LP     4  0.626263             ResNet50-BiLSTM        ResNet50       BiLSTM
3059             Evaluation-ResNet50_BiLSTM   F1-Score-LP     5  0.634615             ResNet50-BiLSTM        ResNet50       BiLSTM
3060             Evaluation-ResNet50_BiLSTM  F1-Score-ACF     1  0.701754             ResNet50-BiLSTM        ResNet50       BiLSTM
3061             Evaluation-ResNet50_BiLSTM  F1-Score-ACF     2  0.653846             ResNet50-BiLSTM        ResNet50       BiLSTM
3062             Evaluation-ResNet50_BiLSTM  F1-Score-ACF     3  0.622642             ResNet50-BiLSTM        ResNet50       BiLSTM
3063             Evaluation-ResNet50_BiLSTM  F1-Score-ACF     4  0.704762             ResNet50-BiLSTM        ResNet50       BiLSTM
3064             Evaluation-ResNet50_BiLSTM  F1-Score-ACF     5  0.689076             ResNet50-BiLSTM        ResNet50       BiLSTM
3065             Evaluation-ResNet50_BiLSTM   F1-Score-VS     1  0.918919             ResNet50-BiLSTM        ResNet50       BiLSTM
3066             Evaluation-ResNet50_BiLSTM   F1-Score-VS     2  0.868687             ResNet50-BiLSTM        ResNet50       BiLSTM
3067             Evaluation-ResNet50_BiLSTM   F1-Score-VS     3  0.716049             ResNet50-BiLSTM        ResNet50       BiLSTM
3068             Evaluation-ResNet50_BiLSTM   F1-Score-VS     4  0.806723             ResNet50-BiLSTM        ResNet50       BiLSTM
3069             Evaluation-ResNet50_BiLSTM   F1-Score-VS     5  0.769231             ResNet50-BiLSTM        ResNet50       BiLSTM
3070             Evaluation-ResNet50_BiLSTM   F1-Score-TA     1  0.699187             ResNet50-BiLSTM        ResNet50       BiLSTM
3071             Evaluation-ResNet50_BiLSTM   F1-Score-TA     2  0.778761             ResNet50-BiLSTM        ResNet50       BiLSTM
3072             Evaluation-ResNet50_BiLSTM   F1-Score-TA     3  0.643678             ResNet50-BiLSTM        ResNet50       BiLSTM
3073             Evaluation-ResNet50_BiLSTM   F1-Score-TA     4  0.800000             ResNet50-BiLSTM        ResNet50       BiLSTM
3074             Evaluation-ResNet50_BiLSTM   F1-Score-TA     5  0.827586             ResNet50-BiLSTM        ResNet50       BiLSTM
3075             Evaluation-ResNet50_BiLSTM      F1-Score     1  0.787249             ResNet50-BiLSTM        ResNet50       BiLSTM
3076             Evaluation-ResNet50_BiLSTM      F1-Score     2  0.757012             ResNet50-BiLSTM        ResNet50       BiLSTM
3077             Evaluation-ResNet50_BiLSTM      F1-Score     3  0.723699             ResNet50-BiLSTM        ResNet50       BiLSTM
3078             Evaluation-ResNet50_BiLSTM      F1-Score     4  0.723370             ResNet50-BiLSTM        ResNet50       BiLSTM
3079             Evaluation-ResNet50_BiLSTM      F1-Score     5  0.742673             ResNet50-BiLSTM        ResNet50       BiLSTM
3080                Evaluation-ResNet50_GRU  F1-Score-Idl     1  0.568966                ResNet50-GRU        ResNet50          GRU
3081                Evaluation-ResNet50_GRU  F1-Score-Idl     2  0.705882                ResNet50-GRU        ResNet50          GRU
3082                Evaluation-ResNet50_GRU  F1-Score-Idl     3  0.461538                ResNet50-GRU        ResNet50          GRU
3083                Evaluation-ResNet50_GRU  F1-Score-Idl     4  0.644628                ResNet50-GRU        ResNet50          GRU
3084                Evaluation-ResNet50_GRU  F1-Score-Idl     5  0.541667                ResNet50-GRU        ResNet50          GRU
3085                Evaluation-ResNet50_GRU  F1-Score-Inc     1  0.822581                ResNet50-GRU        ResNet50          GRU
3086                Evaluation-ResNet50_GRU  F1-Score-Inc     2  0.759259                ResNet50-GRU        ResNet50          GRU
3087                Evaluation-ResNet50_GRU  F1-Score-Inc     3  0.716667                ResNet50-GRU        ResNet50          GRU
3088                Evaluation-ResNet50_GRU  F1-Score-Inc     4  0.747826                ResNet50-GRU        ResNet50          GRU
3089                Evaluation-ResNet50_GRU  F1-Score-Inc     5  0.738462                ResNet50-GRU        ResNet50          GRU
3090                Evaluation-ResNet50_GRU  F1-Score-Vis     1  0.707071                ResNet50-GRU        ResNet50          GRU
3091                Evaluation-ResNet50_GRU  F1-Score-Vis     2  0.673267                ResNet50-GRU        ResNet50          GRU
3092                Evaluation-ResNet50_GRU  F1-Score-Vis     3  0.704762                ResNet50-GRU        ResNet50          GRU
3093                Evaluation-ResNet50_GRU  F1-Score-Vis     4  0.640000                ResNet50-GRU        ResNet50          GRU
3094                Evaluation-ResNet50_GRU  F1-Score-Vis     5  0.685714                ResNet50-GRU        ResNet50          GRU
3095                Evaluation-ResNet50_GRU  F1-Score-Cap     1  0.773585                ResNet50-GRU        ResNet50          GRU
3096                Evaluation-ResNet50_GRU  F1-Score-Cap     2  0.762887                ResNet50-GRU        ResNet50          GRU
3097                Evaluation-ResNet50_GRU  F1-Score-Cap     3  0.703297                ResNet50-GRU        ResNet50          GRU
3098                Evaluation-ResNet50_GRU  F1-Score-Cap     4  0.725806                ResNet50-GRU        ResNet50          GRU
3099                Evaluation-ResNet50_GRU  F1-Score-Cap     5  0.730769                ResNet50-GRU        ResNet50          GRU
3100                Evaluation-ResNet50_GRU  F1-Score-Hyd     1  0.761062                ResNet50-GRU        ResNet50          GRU
3101                Evaluation-ResNet50_GRU  F1-Score-Hyd     2  0.742857                ResNet50-GRU        ResNet50          GRU
3102                Evaluation-ResNet50_GRU  F1-Score-Hyd     3  0.758621                ResNet50-GRU        ResNet50          GRU
3103                Evaluation-ResNet50_GRU  F1-Score-Hyd     4  0.825688                ResNet50-GRU        ResNet50          GRU
3104                Evaluation-ResNet50_GRU  F1-Score-Hyd     5  0.666667                ResNet50-GRU        ResNet50          GRU
3105                Evaluation-ResNet50_GRU  F1-Score-Pha     1  0.936937                ResNet50-GRU        ResNet50          GRU
3106                Evaluation-ResNet50_GRU  F1-Score-Pha     2  0.811881                ResNet50-GRU        ResNet50          GRU
3107                Evaluation-ResNet50_GRU  F1-Score-Pha     3  0.860000                ResNet50-GRU        ResNet50          GRU
3108                Evaluation-ResNet50_GRU  F1-Score-Pha     4  0.812500                ResNet50-GRU        ResNet50          GRU
3109                Evaluation-ResNet50_GRU  F1-Score-Pha     5  0.859649                ResNet50-GRU        ResNet50          GRU
3110                Evaluation-ResNet50_GRU   F1-Score-IA     1  0.800000                ResNet50-GRU        ResNet50          GRU
3111                Evaluation-ResNet50_GRU   F1-Score-IA     2  0.707071                ResNet50-GRU        ResNet50          GRU
3112                Evaluation-ResNet50_GRU   F1-Score-IA     3  0.735632                ResNet50-GRU        ResNet50          GRU
3113                Evaluation-ResNet50_GRU   F1-Score-IA     4  0.789916                ResNet50-GRU        ResNet50          GRU
3114                Evaluation-ResNet50_GRU   F1-Score-IA     5  0.754386                ResNet50-GRU        ResNet50          GRU
3115                Evaluation-ResNet50_GRU   F1-Score-CP     1  0.735043                ResNet50-GRU        ResNet50          GRU
3116                Evaluation-ResNet50_GRU   F1-Score-CP     2  0.742857                ResNet50-GRU        ResNet50          GRU
3117                Evaluation-ResNet50_GRU   F1-Score-CP     3  0.672269                ResNet50-GRU        ResNet50          GRU
3118                Evaluation-ResNet50_GRU   F1-Score-CP     4  0.786325                ResNet50-GRU        ResNet50          GRU
3119                Evaluation-ResNet50_GRU   F1-Score-CP     5  0.748201                ResNet50-GRU        ResNet50          GRU
3120                Evaluation-ResNet50_GRU   F1-Score-LI     1  0.815534                ResNet50-GRU        ResNet50          GRU
3121                Evaluation-ResNet50_GRU   F1-Score-LI     2  0.860000                ResNet50-GRU        ResNet50          GRU
3122                Evaluation-ResNet50_GRU   F1-Score-LI     3  0.727273                ResNet50-GRU        ResNet50          GRU
3123                Evaluation-ResNet50_GRU   F1-Score-LI     4  0.808081                ResNet50-GRU        ResNet50          GRU
3124                Evaluation-ResNet50_GRU   F1-Score-LI     5  0.773585                ResNet50-GRU        ResNet50          GRU
3125                Evaluation-ResNet50_GRU   F1-Score-LP     1  0.811321                ResNet50-GRU        ResNet50          GRU
3126                Evaluation-ResNet50_GRU   F1-Score-LP     2  0.706897                ResNet50-GRU        ResNet50          GRU
3127                Evaluation-ResNet50_GRU   F1-Score-LP     3  0.679245                ResNet50-GRU        ResNet50          GRU
3128                Evaluation-ResNet50_GRU   F1-Score-LP     4  0.704918                ResNet50-GRU        ResNet50          GRU
3129                Evaluation-ResNet50_GRU   F1-Score-LP     5  0.742857                ResNet50-GRU        ResNet50          GRU
3130                Evaluation-ResNet50_GRU  F1-Score-ACF     1  0.741379                ResNet50-GRU        ResNet50          GRU
3131                Evaluation-ResNet50_GRU  F1-Score-ACF     2  0.645161                ResNet50-GRU        ResNet50          GRU
3132                Evaluation-ResNet50_GRU  F1-Score-ACF     3  0.686275                ResNet50-GRU        ResNet50          GRU
3133                Evaluation-ResNet50_GRU  F1-Score-ACF     4  0.712871                ResNet50-GRU        ResNet50          GRU
3134                Evaluation-ResNet50_GRU  F1-Score-ACF     5  0.653465                ResNet50-GRU        ResNet50          GRU
3135                Evaluation-ResNet50_GRU   F1-Score-VS     1  0.830189                ResNet50-GRU        ResNet50          GRU
3136                Evaluation-ResNet50_GRU   F1-Score-VS     2  0.788991                ResNet50-GRU        ResNet50          GRU
3137                Evaluation-ResNet50_GRU   F1-Score-VS     3  0.821429                ResNet50-GRU        ResNet50          GRU
3138                Evaluation-ResNet50_GRU   F1-Score-VS     4  0.812500                ResNet50-GRU        ResNet50          GRU
3139                Evaluation-ResNet50_GRU   F1-Score-VS     5  0.796117                ResNet50-GRU        ResNet50          GRU
3140                Evaluation-ResNet50_GRU   F1-Score-TA     1  0.722689                ResNet50-GRU        ResNet50          GRU
3141                Evaluation-ResNet50_GRU   F1-Score-TA     2  0.680851                ResNet50-GRU        ResNet50          GRU
3142                Evaluation-ResNet50_GRU   F1-Score-TA     3  0.728972                ResNet50-GRU        ResNet50          GRU
3143                Evaluation-ResNet50_GRU   F1-Score-TA     4  0.738739                ResNet50-GRU        ResNet50          GRU
3144                Evaluation-ResNet50_GRU   F1-Score-TA     5  0.718750                ResNet50-GRU        ResNet50          GRU
3145                Evaluation-ResNet50_GRU      F1-Score     1  0.771258                ResNet50-GRU        ResNet50          GRU
3146                Evaluation-ResNet50_GRU      F1-Score     2  0.737528                ResNet50-GRU        ResNet50          GRU
3147                Evaluation-ResNet50_GRU      F1-Score     3  0.711998                ResNet50-GRU        ResNet50          GRU
3148                Evaluation-ResNet50_GRU      F1-Score     4  0.749984                ResNet50-GRU        ResNet50          GRU
3149                Evaluation-ResNet50_GRU      F1-Score     5  0.723868                ResNet50-GRU        ResNet50          GRU
3150               Evaluation-ResNet50_LSTM  F1-Score-Idl     1  0.654545               ResNet50-LSTM        ResNet50         LSTM
3151               Evaluation-ResNet50_LSTM  F1-Score-Idl     2  0.714286               ResNet50-LSTM        ResNet50         LSTM
3152               Evaluation-ResNet50_LSTM  F1-Score-Idl     3  0.537634               ResNet50-LSTM        ResNet50         LSTM
3153               Evaluation-ResNet50_LSTM  F1-Score-Idl     4  0.523810               ResNet50-LSTM        ResNet50         LSTM
3154               Evaluation-ResNet50_LSTM  F1-Score-Idl     5  0.635514               ResNet50-LSTM        ResNet50         LSTM
3155               Evaluation-ResNet50_LSTM  F1-Score-Inc     1  0.819672               ResNet50-LSTM        ResNet50         LSTM
3156               Evaluation-ResNet50_LSTM  F1-Score-Inc     2  0.789474               ResNet50-LSTM        ResNet50         LSTM
3157               Evaluation-ResNet50_LSTM  F1-Score-Inc     3  0.666667               ResNet50-LSTM        ResNet50         LSTM
3158               Evaluation-ResNet50_LSTM  F1-Score-Inc     4  0.776860               ResNet50-LSTM        ResNet50         LSTM
3159               Evaluation-ResNet50_LSTM  F1-Score-Inc     5  0.763359               ResNet50-LSTM        ResNet50         LSTM
3160               Evaluation-ResNet50_LSTM  F1-Score-Vis     1  0.702703               ResNet50-LSTM        ResNet50         LSTM
3161               Evaluation-ResNet50_LSTM  F1-Score-Vis     2  0.626263               ResNet50-LSTM        ResNet50         LSTM
3162               Evaluation-ResNet50_LSTM  F1-Score-Vis     3  0.615385               ResNet50-LSTM        ResNet50         LSTM
3163               Evaluation-ResNet50_LSTM  F1-Score-Vis     4  0.637168               ResNet50-LSTM        ResNet50         LSTM
3164               Evaluation-ResNet50_LSTM  F1-Score-Vis     5  0.582524               ResNet50-LSTM        ResNet50         LSTM
3165               Evaluation-ResNet50_LSTM  F1-Score-Cap     1  0.747664               ResNet50-LSTM        ResNet50         LSTM
3166               Evaluation-ResNet50_LSTM  F1-Score-Cap     2  0.696629               ResNet50-LSTM        ResNet50         LSTM
3167               Evaluation-ResNet50_LSTM  F1-Score-Cap     3  0.755102               ResNet50-LSTM        ResNet50         LSTM
3168               Evaluation-ResNet50_LSTM  F1-Score-Cap     4  0.800000               ResNet50-LSTM        ResNet50         LSTM
3169               Evaluation-ResNet50_LSTM  F1-Score-Cap     5  0.775862               ResNet50-LSTM        ResNet50         LSTM
3170               Evaluation-ResNet50_LSTM  F1-Score-Hyd     1  0.890909               ResNet50-LSTM        ResNet50         LSTM
3171               Evaluation-ResNet50_LSTM  F1-Score-Hyd     2  0.725664               ResNet50-LSTM        ResNet50         LSTM
3172               Evaluation-ResNet50_LSTM  F1-Score-Hyd     3  0.714286               ResNet50-LSTM        ResNet50         LSTM
3173               Evaluation-ResNet50_LSTM  F1-Score-Hyd     4  0.728814               ResNet50-LSTM        ResNet50         LSTM
3174               Evaluation-ResNet50_LSTM  F1-Score-Hyd     5  0.680412               ResNet50-LSTM        ResNet50         LSTM
3175               Evaluation-ResNet50_LSTM  F1-Score-Pha     1  0.900901               ResNet50-LSTM        ResNet50         LSTM
3176               Evaluation-ResNet50_LSTM  F1-Score-Pha     2  0.897196               ResNet50-LSTM        ResNet50         LSTM
3177               Evaluation-ResNet50_LSTM  F1-Score-Pha     3  0.860000               ResNet50-LSTM        ResNet50         LSTM
3178               Evaluation-ResNet50_LSTM  F1-Score-Pha     4  0.860000               ResNet50-LSTM        ResNet50         LSTM
3179               Evaluation-ResNet50_LSTM  F1-Score-Pha     5  0.867925               ResNet50-LSTM        ResNet50         LSTM
3180               Evaluation-ResNet50_LSTM   F1-Score-IA     1  0.819672               ResNet50-LSTM        ResNet50         LSTM
3181               Evaluation-ResNet50_LSTM   F1-Score-IA     2  0.882883               ResNet50-LSTM        ResNet50         LSTM
3182               Evaluation-ResNet50_LSTM   F1-Score-IA     3  0.819048               ResNet50-LSTM        ResNet50         LSTM
3183               Evaluation-ResNet50_LSTM   F1-Score-IA     4  0.758065               ResNet50-LSTM        ResNet50         LSTM
3184               Evaluation-ResNet50_LSTM   F1-Score-IA     5  0.765217               ResNet50-LSTM        ResNet50         LSTM
3185               Evaluation-ResNet50_LSTM   F1-Score-CP     1  0.869565               ResNet50-LSTM        ResNet50         LSTM
3186               Evaluation-ResNet50_LSTM   F1-Score-CP     2  0.814815               ResNet50-LSTM        ResNet50         LSTM
3187               Evaluation-ResNet50_LSTM   F1-Score-CP     3  0.666667               ResNet50-LSTM        ResNet50         LSTM
3188               Evaluation-ResNet50_LSTM   F1-Score-CP     4  0.687500               ResNet50-LSTM        ResNet50         LSTM
3189               Evaluation-ResNet50_LSTM   F1-Score-CP     5  0.712121               ResNet50-LSTM        ResNet50         LSTM
3190               Evaluation-ResNet50_LSTM   F1-Score-LI     1  0.834783               ResNet50-LSTM        ResNet50         LSTM
3191               Evaluation-ResNet50_LSTM   F1-Score-LI     2  0.865979               ResNet50-LSTM        ResNet50         LSTM
3192               Evaluation-ResNet50_LSTM   F1-Score-LI     3  0.673913               ResNet50-LSTM        ResNet50         LSTM
3193               Evaluation-ResNet50_LSTM   F1-Score-LI     4  0.707071               ResNet50-LSTM        ResNet50         LSTM
3194               Evaluation-ResNet50_LSTM   F1-Score-LI     5  0.830189               ResNet50-LSTM        ResNet50         LSTM
3195               Evaluation-ResNet50_LSTM   F1-Score-LP     1  0.811881               ResNet50-LSTM        ResNet50         LSTM
3196               Evaluation-ResNet50_LSTM   F1-Score-LP     2  0.723404               ResNet50-LSTM        ResNet50         LSTM
3197               Evaluation-ResNet50_LSTM   F1-Score-LP     3  0.605505               ResNet50-LSTM        ResNet50         LSTM
3198               Evaluation-ResNet50_LSTM   F1-Score-LP     4  0.720721               ResNet50-LSTM        ResNet50         LSTM
3199               Evaluation-ResNet50_LSTM   F1-Score-LP     5  0.789474               ResNet50-LSTM        ResNet50         LSTM
