                                 Experiment        Metric  File     Value                       Model             CNN          RNN
359      Evaluation-DenseNet201_Transformer      Accuracy     5  0.756868     DenseNet201-Transformer     DenseNet201  Transformer
360         Evaluation-EfficientNetB0_BiGRU  Accuracy-1st     1  0.697802        EfficientNetB0-BiGRU  EfficientNetB0        BiGRU
361         Evaluation-EfficientNetB0_BiGRU  Accuracy-1st     2  0.698113        EfficientNetB0-BiGRU  EfficientNetB0        BiGRU
362         Evaluation-EfficientNetB0_BiGRU  Accuracy-1st     3  0.695324        EfficientNetB0-BiGRU  EfficientNetB0        BiGRU
363         Evaluation-EfficientNetB0_BiGRU  Accuracy-1st     4  0.679720        EfficientNetB0-BiGRU  EfficientNetB0        BiGRU
364         Evaluation-EfficientNetB0_BiGRU  Accuracy-1st     5  0.693681        EfficientNetB0-BiGRU  EfficientNetB0        BiGRU
365         Evaluation-EfficientNetB0_BiGRU  Accuracy-2nd     1  0.170330        EfficientNetB0-BiGRU  EfficientNetB0        BiGRU
366         Evaluation-EfficientNetB0_BiGRU  Accuracy-2nd     2  0.152395        EfficientNetB0-BiGRU  EfficientNetB0        BiGRU
367         Evaluation-EfficientNetB0_BiGRU  Accuracy-2nd     3  0.135747        EfficientNetB0-BiGRU  EfficientNetB0        BiGRU
368         Evaluation-EfficientNetB0_BiGRU  Accuracy-2nd     4  0.153846        EfficientNetB0-BiGRU  EfficientNetB0        BiGRU
369         Evaluation-EfficientNetB0_BiGRU  Accuracy-2nd     5  0.152473        EfficientNetB0-BiGRU  EfficientNetB0        BiGRU
370         Evaluation-EfficientNetB0_BiGRU  Accuracy-3rd     1  0.054945        EfficientNetB0-BiGRU  EfficientNetB0        BiGRU
371         Evaluation-EfficientNetB0_BiGRU  Accuracy-3rd     2  0.063861        EfficientNetB0-BiGRU  EfficientNetB0        BiGRU
372         Evaluation-EfficientNetB0_BiGRU  Accuracy-3rd     3  0.078431        EfficientNetB0-BiGRU  EfficientNetB0        BiGRU
373         Evaluation-EfficientNetB0_BiGRU  Accuracy-3rd     4  0.078322        EfficientNetB0-BiGRU  EfficientNetB0        BiGRU
374         Evaluation-EfficientNetB0_BiGRU  Accuracy-3rd     5  0.074176        EfficientNetB0-BiGRU  EfficientNetB0        BiGRU
375         Evaluation-EfficientNetB0_BiGRU  Accuracy-4th     1  0.037088        EfficientNetB0-BiGRU  EfficientNetB0        BiGRU
376         Evaluation-EfficientNetB0_BiGRU  Accuracy-4th     2  0.042090        EfficientNetB0-BiGRU  EfficientNetB0        BiGRU
377         Evaluation-EfficientNetB0_BiGRU  Accuracy-4th     3  0.033183        EfficientNetB0-BiGRU  EfficientNetB0        BiGRU
378         Evaluation-EfficientNetB0_BiGRU  Accuracy-4th     4  0.041958        EfficientNetB0-BiGRU  EfficientNetB0        BiGRU
379         Evaluation-EfficientNetB0_BiGRU  Accuracy-4th     5  0.024725        EfficientNetB0-BiGRU  EfficientNetB0        BiGRU
380         Evaluation-EfficientNetB0_BiGRU  Accuracy-5th     1  0.019231        EfficientNetB0-BiGRU  EfficientNetB0        BiGRU
381         Evaluation-EfficientNetB0_BiGRU  Accuracy-5th     2  0.015965        EfficientNetB0-BiGRU  EfficientNetB0        BiGRU
382         Evaluation-EfficientNetB0_BiGRU  Accuracy-5th     3  0.024133        EfficientNetB0-BiGRU  EfficientNetB0        BiGRU
383         Evaluation-EfficientNetB0_BiGRU  Accuracy-5th     4  0.012587        EfficientNetB0-BiGRU  EfficientNetB0        BiGRU
384         Evaluation-EfficientNetB0_BiGRU  Accuracy-5th     5  0.021978        EfficientNetB0-BiGRU  EfficientNetB0        BiGRU
385         Evaluation-EfficientNetB0_BiGRU      Accuracy     1  0.697802        EfficientNetB0-BiGRU  EfficientNetB0        BiGRU
386         Evaluation-EfficientNetB0_BiGRU      Accuracy     2  0.698113        EfficientNetB0-BiGRU  EfficientNetB0        BiGRU
387         Evaluation-EfficientNetB0_BiGRU      Accuracy     3  0.695324        EfficientNetB0-BiGRU  EfficientNetB0        BiGRU
388         Evaluation-EfficientNetB0_BiGRU      Accuracy     4  0.679720        EfficientNetB0-BiGRU  EfficientNetB0        BiGRU
389         Evaluation-EfficientNetB0_BiGRU      Accuracy     5  0.693681        EfficientNetB0-BiGRU  EfficientNetB0        BiGRU
390        Evaluation-EfficientNetB0_BiLSTM  Accuracy-1st     1  0.743132       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
391        Evaluation-EfficientNetB0_BiLSTM  Accuracy-1st     2  0.679245       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
392        Evaluation-EfficientNetB0_BiLSTM  Accuracy-1st     3  0.680241       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
393        Evaluation-EfficientNetB0_BiLSTM  Accuracy-1st     4  0.646154       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
394        Evaluation-EfficientNetB0_BiLSTM  Accuracy-1st     5  0.695055       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
395        Evaluation-EfficientNetB0_BiLSTM  Accuracy-2nd     1  0.151099       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
396        Evaluation-EfficientNetB0_BiLSTM  Accuracy-2nd     2  0.171263       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
397        Evaluation-EfficientNetB0_BiLSTM  Accuracy-2nd     3  0.144796       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
398        Evaluation-EfficientNetB0_BiLSTM  Accuracy-2nd     4  0.172028       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
399        Evaluation-EfficientNetB0_BiLSTM  Accuracy-2nd     5  0.167582       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
400        Evaluation-EfficientNetB0_BiLSTM  Accuracy-3rd     1  0.053571       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
401        Evaluation-EfficientNetB0_BiLSTM  Accuracy-3rd     2  0.060958       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
402        Evaluation-EfficientNetB0_BiLSTM  Accuracy-3rd     3  0.085973       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
403        Evaluation-EfficientNetB0_BiLSTM  Accuracy-3rd     4  0.072727       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
404        Evaluation-EfficientNetB0_BiLSTM  Accuracy-3rd     5  0.061813       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
405        Evaluation-EfficientNetB0_BiLSTM  Accuracy-4th     1  0.019231       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
406        Evaluation-EfficientNetB0_BiLSTM  Accuracy-4th     2  0.046444       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
407        Evaluation-EfficientNetB0_BiLSTM  Accuracy-4th     3  0.036199       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
408        Evaluation-EfficientNetB0_BiLSTM  Accuracy-4th     4  0.047552       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
409        Evaluation-EfficientNetB0_BiLSTM  Accuracy-4th     5  0.031593       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
410        Evaluation-EfficientNetB0_BiLSTM  Accuracy-5th     1  0.008242       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
411        Evaluation-EfficientNetB0_BiLSTM  Accuracy-5th     2  0.020319       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
412        Evaluation-EfficientNetB0_BiLSTM  Accuracy-5th     3  0.019608       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
413        Evaluation-EfficientNetB0_BiLSTM  Accuracy-5th     4  0.030769       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
414        Evaluation-EfficientNetB0_BiLSTM  Accuracy-5th     5  0.010989       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
415        Evaluation-EfficientNetB0_BiLSTM      Accuracy     1  0.743132       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
416        Evaluation-EfficientNetB0_BiLSTM      Accuracy     2  0.679245       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
417        Evaluation-EfficientNetB0_BiLSTM      Accuracy     3  0.680241       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
418        Evaluation-EfficientNetB0_BiLSTM      Accuracy     4  0.646154       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
419        Evaluation-EfficientNetB0_BiLSTM      Accuracy     5  0.695055       EfficientNetB0-BiLSTM  EfficientNetB0       BiLSTM
420           Evaluation-EfficientNetB0_GRU  Accuracy-1st     1  0.690934          EfficientNetB0-GRU  EfficientNetB0          GRU
421           Evaluation-EfficientNetB0_GRU  Accuracy-1st     2  0.670537          EfficientNetB0-GRU  EfficientNetB0          GRU
422           Evaluation-EfficientNetB0_GRU  Accuracy-1st     3  0.656109          EfficientNetB0-GRU  EfficientNetB0          GRU
423           Evaluation-EfficientNetB0_GRU  Accuracy-1st     4  0.676923          EfficientNetB0-GRU  EfficientNetB0          GRU
424           Evaluation-EfficientNetB0_GRU  Accuracy-1st     5  0.667582          EfficientNetB0-GRU  EfficientNetB0          GRU
425           Evaluation-EfficientNetB0_GRU  Accuracy-2nd     1  0.166209          EfficientNetB0-GRU  EfficientNetB0          GRU
426           Evaluation-EfficientNetB0_GRU  Accuracy-2nd     2  0.155298          EfficientNetB0-GRU  EfficientNetB0          GRU
427           Evaluation-EfficientNetB0_GRU  Accuracy-2nd     3  0.173454          EfficientNetB0-GRU  EfficientNetB0          GRU
428           Evaluation-EfficientNetB0_GRU  Accuracy-2nd     4  0.183217          EfficientNetB0-GRU  EfficientNetB0          GRU
429           Evaluation-EfficientNetB0_GRU  Accuracy-2nd     5  0.186813          EfficientNetB0-GRU  EfficientNetB0          GRU
430           Evaluation-EfficientNetB0_GRU  Accuracy-3rd     1  0.068681          EfficientNetB0-GRU  EfficientNetB0          GRU
431           Evaluation-EfficientNetB0_GRU  Accuracy-3rd     2  0.075472          EfficientNetB0-GRU  EfficientNetB0          GRU
432           Evaluation-EfficientNetB0_GRU  Accuracy-3rd     3  0.079940          EfficientNetB0-GRU  EfficientNetB0          GRU
433           Evaluation-EfficientNetB0_GRU  Accuracy-3rd     4  0.057343          EfficientNetB0-GRU  EfficientNetB0          GRU
434           Evaluation-EfficientNetB0_GRU  Accuracy-3rd     5  0.060440          EfficientNetB0-GRU  EfficientNetB0          GRU
435           Evaluation-EfficientNetB0_GRU  Accuracy-4th     1  0.037088          EfficientNetB0-GRU  EfficientNetB0          GRU
436           Evaluation-EfficientNetB0_GRU  Accuracy-4th     2  0.046444          EfficientNetB0-GRU  EfficientNetB0          GRU
437           Evaluation-EfficientNetB0_GRU  Accuracy-4th     3  0.037707          EfficientNetB0-GRU  EfficientNetB0          GRU
438           Evaluation-EfficientNetB0_GRU  Accuracy-4th     4  0.025175          EfficientNetB0-GRU  EfficientNetB0          GRU
439           Evaluation-EfficientNetB0_GRU  Accuracy-4th     5  0.032967          EfficientNetB0-GRU  EfficientNetB0          GRU
440           Evaluation-EfficientNetB0_GRU  Accuracy-5th     1  0.010989          EfficientNetB0-GRU  EfficientNetB0          GRU
441           Evaluation-EfficientNetB0_GRU  Accuracy-5th     2  0.017417          EfficientNetB0-GRU  EfficientNetB0          GRU
442           Evaluation-EfficientNetB0_GRU  Accuracy-5th     3  0.018100          EfficientNetB0-GRU  EfficientNetB0          GRU
443           Evaluation-EfficientNetB0_GRU  Accuracy-5th     4  0.029371          EfficientNetB0-GRU  EfficientNetB0          GRU
444           Evaluation-EfficientNetB0_GRU  Accuracy-5th     5  0.016484          EfficientNetB0-GRU  EfficientNetB0          GRU
445           Evaluation-EfficientNetB0_GRU      Accuracy     1  0.690934          EfficientNetB0-GRU  EfficientNetB0          GRU
446           Evaluation-EfficientNetB0_GRU      Accuracy     2  0.670537          EfficientNetB0-GRU  EfficientNetB0          GRU
447           Evaluation-EfficientNetB0_GRU      Accuracy     3  0.656109          EfficientNetB0-GRU  EfficientNetB0          GRU
448           Evaluation-EfficientNetB0_GRU      Accuracy     4  0.676923          EfficientNetB0-GRU  EfficientNetB0          GRU
449           Evaluation-EfficientNetB0_GRU      Accuracy     5  0.667582          EfficientNetB0-GRU  EfficientNetB0          GRU
450          Evaluation-EfficientNetB0_LSTM  Accuracy-1st     1  0.695055         EfficientNetB0-LSTM  EfficientNetB0         LSTM
451          Evaluation-EfficientNetB0_LSTM  Accuracy-1st     2  0.616836         EfficientNetB0-LSTM  EfficientNetB0         LSTM
452          Evaluation-EfficientNetB0_LSTM  Accuracy-1st     3  0.641026         EfficientNetB0-LSTM  EfficientNetB0         LSTM
453          Evaluation-EfficientNetB0_LSTM  Accuracy-1st     4  0.674126         EfficientNetB0-LSTM  EfficientNetB0         LSTM
454          Evaluation-EfficientNetB0_LSTM  Accuracy-1st     5  0.657967         EfficientNetB0-LSTM  EfficientNetB0         LSTM
455          Evaluation-EfficientNetB0_LSTM  Accuracy-2nd     1  0.179945         EfficientNetB0-LSTM  EfficientNetB0         LSTM
456          Evaluation-EfficientNetB0_LSTM  Accuracy-2nd     2  0.197388         EfficientNetB0-LSTM  EfficientNetB0         LSTM
457          Evaluation-EfficientNetB0_LSTM  Accuracy-2nd     3  0.153846         EfficientNetB0-LSTM  EfficientNetB0         LSTM
458          Evaluation-EfficientNetB0_LSTM  Accuracy-2nd     4  0.158042         EfficientNetB0-LSTM  EfficientNetB0         LSTM
459          Evaluation-EfficientNetB0_LSTM  Accuracy-2nd     5  0.162088         EfficientNetB0-LSTM  EfficientNetB0         LSTM
460          Evaluation-EfficientNetB0_LSTM  Accuracy-3rd     1  0.068681         EfficientNetB0-LSTM  EfficientNetB0         LSTM
461          Evaluation-EfficientNetB0_LSTM  Accuracy-3rd     2  0.066763         EfficientNetB0-LSTM  EfficientNetB0         LSTM
462          Evaluation-EfficientNetB0_LSTM  Accuracy-3rd     3  0.093514         EfficientNetB0-LSTM  EfficientNetB0         LSTM
463          Evaluation-EfficientNetB0_LSTM  Accuracy-3rd     4  0.092308         EfficientNetB0-LSTM  EfficientNetB0         LSTM
464          Evaluation-EfficientNetB0_LSTM  Accuracy-3rd     5  0.093407         EfficientNetB0-LSTM  EfficientNetB0         LSTM
465          Evaluation-EfficientNetB0_LSTM  Accuracy-4th     1  0.019231         EfficientNetB0-LSTM  EfficientNetB0         LSTM
466          Evaluation-EfficientNetB0_LSTM  Accuracy-4th     2  0.043541         EfficientNetB0-LSTM  EfficientNetB0         LSTM
467          Evaluation-EfficientNetB0_LSTM  Accuracy-4th     3  0.039216         EfficientNetB0-LSTM  EfficientNetB0         LSTM
468          Evaluation-EfficientNetB0_LSTM  Accuracy-4th     4  0.030769         EfficientNetB0-LSTM  EfficientNetB0         LSTM
469          Evaluation-EfficientNetB0_LSTM  Accuracy-4th     5  0.043956         EfficientNetB0-LSTM  EfficientNetB0         LSTM
470          Evaluation-EfficientNetB0_LSTM  Accuracy-5th     1  0.016484         EfficientNetB0-LSTM  EfficientNetB0         LSTM
471          Evaluation-EfficientNetB0_LSTM  Accuracy-5th     2  0.026125         EfficientNetB0-LSTM  EfficientNetB0         LSTM
472          Evaluation-EfficientNetB0_LSTM  Accuracy-5th     3  0.021116         EfficientNetB0-LSTM  EfficientNetB0         LSTM
473          Evaluation-EfficientNetB0_LSTM  Accuracy-5th     4  0.016783         EfficientNetB0-LSTM  EfficientNetB0         LSTM
474          Evaluation-EfficientNetB0_LSTM  Accuracy-5th     5  0.015110         EfficientNetB0-LSTM  EfficientNetB0         LSTM
475          Evaluation-EfficientNetB0_LSTM      Accuracy     1  0.695055         EfficientNetB0-LSTM  EfficientNetB0         LSTM
476          Evaluation-EfficientNetB0_LSTM      Accuracy     2  0.616836         EfficientNetB0-LSTM  EfficientNetB0         LSTM
477          Evaluation-EfficientNetB0_LSTM      Accuracy     3  0.641026         EfficientNetB0-LSTM  EfficientNetB0         LSTM
478          Evaluation-EfficientNetB0_LSTM      Accuracy     4  0.674126         EfficientNetB0-LSTM  EfficientNetB0         LSTM
479          Evaluation-EfficientNetB0_LSTM      Accuracy     5  0.657967         EfficientNetB0-LSTM  EfficientNetB0         LSTM
480    Evaluation-EfficientNetB0_Mamba-best  Accuracy-1st     1  0.744505   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
481    Evaluation-EfficientNetB0_Mamba-best  Accuracy-1st     2  0.686502   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
482    Evaluation-EfficientNetB0_Mamba-best  Accuracy-1st     3  0.660633   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
483    Evaluation-EfficientNetB0_Mamba-best  Accuracy-1st     4  0.658741   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
484    Evaluation-EfficientNetB0_Mamba-best  Accuracy-1st     5  0.717033   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
485    Evaluation-EfficientNetB0_Mamba-best  Accuracy-2nd     1  0.151099   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
486    Evaluation-EfficientNetB0_Mamba-best  Accuracy-2nd     2  0.165457   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
487    Evaluation-EfficientNetB0_Mamba-best  Accuracy-2nd     3  0.152338   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
488    Evaluation-EfficientNetB0_Mamba-best  Accuracy-2nd     4  0.174825   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
489    Evaluation-EfficientNetB0_Mamba-best  Accuracy-2nd     5  0.155220   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
490    Evaluation-EfficientNetB0_Mamba-best  Accuracy-3rd     1  0.042582   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
491    Evaluation-EfficientNetB0_Mamba-best  Accuracy-3rd     2  0.063861   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
492    Evaluation-EfficientNetB0_Mamba-best  Accuracy-3rd     3  0.087481   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
493    Evaluation-EfficientNetB0_Mamba-best  Accuracy-3rd     4  0.090909   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
494    Evaluation-EfficientNetB0_Mamba-best  Accuracy-3rd     5  0.064560   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
495    Evaluation-EfficientNetB0_Mamba-best  Accuracy-4th     1  0.026099   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
496    Evaluation-EfficientNetB0_Mamba-best  Accuracy-4th     2  0.030479   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
497    Evaluation-EfficientNetB0_Mamba-best  Accuracy-4th     3  0.040724   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
498    Evaluation-EfficientNetB0_Mamba-best  Accuracy-4th     4  0.033566   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
499    Evaluation-EfficientNetB0_Mamba-best  Accuracy-4th     5  0.028846   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
500    Evaluation-EfficientNetB0_Mamba-best  Accuracy-5th     1  0.017857   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
501    Evaluation-EfficientNetB0_Mamba-best  Accuracy-5th     2  0.018868   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
502    Evaluation-EfficientNetB0_Mamba-best  Accuracy-5th     3  0.019608   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
503    Evaluation-EfficientNetB0_Mamba-best  Accuracy-5th     4  0.018182   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
504    Evaluation-EfficientNetB0_Mamba-best  Accuracy-5th     5  0.012363   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
505    Evaluation-EfficientNetB0_Mamba-best      Accuracy     1  0.744505   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
506    Evaluation-EfficientNetB0_Mamba-best      Accuracy     2  0.686502   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
507    Evaluation-EfficientNetB0_Mamba-best      Accuracy     3  0.660633   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
508    Evaluation-EfficientNetB0_Mamba-best      Accuracy     4  0.658741   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
509    Evaluation-EfficientNetB0_Mamba-best      Accuracy     5  0.717033   EfficientNetB0-Mamba-best  EfficientNetB0        Mamba
510   Evaluation-EfficientNetB0_Transformer  Accuracy-1st     1  0.695055  EfficientNetB0-Transformer  EfficientNetB0  Transformer
511   Evaluation-EfficientNetB0_Transformer  Accuracy-1st     2  0.671988  EfficientNetB0-Transformer  EfficientNetB0  Transformer
512   Evaluation-EfficientNetB0_Transformer  Accuracy-1st     3  0.622926  EfficientNetB0-Transformer  EfficientNetB0  Transformer
513   Evaluation-EfficientNetB0_Transformer  Accuracy-1st     4  0.676923  EfficientNetB0-Transformer  EfficientNetB0  Transformer
514   Evaluation-EfficientNetB0_Transformer  Accuracy-1st     5  0.677198  EfficientNetB0-Transformer  EfficientNetB0  Transformer
515   Evaluation-EfficientNetB0_Transformer  Accuracy-2nd     1  0.153846  EfficientNetB0-Transformer  EfficientNetB0  Transformer
516   Evaluation-EfficientNetB0_Transformer  Accuracy-2nd     2  0.166909  EfficientNetB0-Transformer  EfficientNetB0  Transformer
517   Evaluation-EfficientNetB0_Transformer  Accuracy-2nd     3  0.177979  EfficientNetB0-Transformer  EfficientNetB0  Transformer
518   Evaluation-EfficientNetB0_Transformer  Accuracy-2nd     4  0.160839  EfficientNetB0-Transformer  EfficientNetB0  Transformer
519   Evaluation-EfficientNetB0_Transformer  Accuracy-2nd     5  0.151099  EfficientNetB0-Transformer  EfficientNetB0  Transformer
520   Evaluation-EfficientNetB0_Transformer  Accuracy-3rd     1  0.060440  EfficientNetB0-Transformer  EfficientNetB0  Transformer
521   Evaluation-EfficientNetB0_Transformer  Accuracy-3rd     2  0.071118  EfficientNetB0-Transformer  EfficientNetB0  Transformer
522   Evaluation-EfficientNetB0_Transformer  Accuracy-3rd     3  0.085973  EfficientNetB0-Transformer  EfficientNetB0  Transformer
523   Evaluation-EfficientNetB0_Transformer  Accuracy-3rd     4  0.069930  EfficientNetB0-Transformer  EfficientNetB0  Transformer
524   Evaluation-EfficientNetB0_Transformer  Accuracy-3rd     5  0.072802  EfficientNetB0-Transformer  EfficientNetB0  Transformer
525   Evaluation-EfficientNetB0_Transformer  Accuracy-4th     1  0.038462  EfficientNetB0-Transformer  EfficientNetB0  Transformer
526   Evaluation-EfficientNetB0_Transformer  Accuracy-4th     2  0.036284  EfficientNetB0-Transformer  EfficientNetB0  Transformer
527   Evaluation-EfficientNetB0_Transformer  Accuracy-4th     3  0.040724  EfficientNetB0-Transformer  EfficientNetB0  Transformer
528   Evaluation-EfficientNetB0_Transformer  Accuracy-4th     4  0.044755  EfficientNetB0-Transformer  EfficientNetB0  Transformer
529   Evaluation-EfficientNetB0_Transformer  Accuracy-4th     5  0.046703  EfficientNetB0-Transformer  EfficientNetB0  Transformer
530   Evaluation-EfficientNetB0_Transformer  Accuracy-5th     1  0.028846  EfficientNetB0-Transformer  EfficientNetB0  Transformer
531   Evaluation-EfficientNetB0_Transformer  Accuracy-5th     2  0.020319  EfficientNetB0-Transformer  EfficientNetB0  Transformer
532   Evaluation-EfficientNetB0_Transformer  Accuracy-5th     3  0.024133  EfficientNetB0-Transformer  EfficientNetB0  Transformer
533   Evaluation-EfficientNetB0_Transformer  Accuracy-5th     4  0.018182  EfficientNetB0-Transformer  EfficientNetB0  Transformer
534   Evaluation-EfficientNetB0_Transformer  Accuracy-5th     5  0.016484  EfficientNetB0-Transformer  EfficientNetB0  Transformer
535   Evaluation-EfficientNetB0_Transformer      Accuracy     1  0.695055  EfficientNetB0-Transformer  EfficientNetB0  Transformer
536   Evaluation-EfficientNetB0_Transformer      Accuracy     2  0.671988  EfficientNetB0-Transformer  EfficientNetB0  Transformer
537   Evaluation-EfficientNetB0_Transformer      Accuracy     3  0.622926  EfficientNetB0-Transformer  EfficientNetB0  Transformer
538   Evaluation-EfficientNetB0_Transformer      Accuracy     4  0.676923  EfficientNetB0-Transformer  EfficientNetB0  Transformer
539   Evaluation-EfficientNetB0_Transformer      Accuracy     5  0.677198  EfficientNetB0-Transformer  EfficientNetB0  Transformer
540         Evaluation-EfficientNetB2_BiGRU  Accuracy-1st     1  0.725275        EfficientNetB2-BiGRU  EfficientNetB2        BiGRU
541         Evaluation-EfficientNetB2_BiGRU  Accuracy-1st     2  0.718433        EfficientNetB2-BiGRU  EfficientNetB2        BiGRU
542         Evaluation-EfficientNetB2_BiGRU  Accuracy-1st     3  0.660633        EfficientNetB2-BiGRU  EfficientNetB2        BiGRU
543         Evaluation-EfficientNetB2_BiGRU  Accuracy-1st     4  0.681119        EfficientNetB2-BiGRU  EfficientNetB2        BiGRU
544         Evaluation-EfficientNetB2_BiGRU  Accuracy-1st     5  0.703297        EfficientNetB2-BiGRU  EfficientNetB2        BiGRU
545         Evaluation-EfficientNetB2_BiGRU  Accuracy-2nd     1  0.156593        EfficientNetB2-BiGRU  EfficientNetB2        BiGRU
546         Evaluation-EfficientNetB2_BiGRU  Accuracy-2nd     2  0.155298        EfficientNetB2-BiGRU  EfficientNetB2        BiGRU
547         Evaluation-EfficientNetB2_BiGRU  Accuracy-2nd     3  0.168929        EfficientNetB2-BiGRU  EfficientNetB2        BiGRU
548         Evaluation-EfficientNetB2_BiGRU  Accuracy-2nd     4  0.152448        EfficientNetB2-BiGRU  EfficientNetB2        BiGRU
549         Evaluation-EfficientNetB2_BiGRU  Accuracy-2nd     5  0.175824        EfficientNetB2-BiGRU  EfficientNetB2        BiGRU
550         Evaluation-EfficientNetB2_BiGRU  Accuracy-3rd     1  0.045330        EfficientNetB2-BiGRU  EfficientNetB2        BiGRU
551         Evaluation-EfficientNetB2_BiGRU  Accuracy-3rd     2  0.053701        EfficientNetB2-BiGRU  EfficientNetB2        BiGRU
552         Evaluation-EfficientNetB2_BiGRU  Accuracy-3rd     3  0.073906        EfficientNetB2-BiGRU  EfficientNetB2        BiGRU
553         Evaluation-EfficientNetB2_BiGRU  Accuracy-3rd     4  0.085315        EfficientNetB2-BiGRU  EfficientNetB2        BiGRU
554         Evaluation-EfficientNetB2_BiGRU  Accuracy-3rd     5  0.056319        EfficientNetB2-BiGRU  EfficientNetB2        BiGRU
555         Evaluation-EfficientNetB2_BiGRU  Accuracy-4th     1  0.034341        EfficientNetB2-BiGRU  EfficientNetB2        BiGRU
556         Evaluation-EfficientNetB2_BiGRU  Accuracy-4th     2  0.027576        EfficientNetB2-BiGRU  EfficientNetB2        BiGRU
557         Evaluation-EfficientNetB2_BiGRU  Accuracy-4th     3  0.037707        EfficientNetB2-BiGRU  EfficientNetB2        BiGRU
558         Evaluation-EfficientNetB2_BiGRU  Accuracy-4th     4  0.036364        EfficientNetB2-BiGRU  EfficientNetB2        BiGRU
559         Evaluation-EfficientNetB2_BiGRU  Accuracy-4th     5  0.024725        EfficientNetB2-BiGRU  EfficientNetB2        BiGRU
560         Evaluation-EfficientNetB2_BiGRU  Accuracy-5th     1  0.013736        EfficientNetB2-BiGRU  EfficientNetB2        BiGRU
561         Evaluation-EfficientNetB2_BiGRU  Accuracy-5th     2  0.020319        EfficientNetB2-BiGRU  EfficientNetB2        BiGRU
562         Evaluation-EfficientNetB2_BiGRU  Accuracy-5th     3  0.021116        EfficientNetB2-BiGRU  EfficientNetB2        BiGRU
563         Evaluation-EfficientNetB2_BiGRU  Accuracy-5th     4  0.016783        EfficientNetB2-BiGRU  EfficientNetB2        BiGRU
564         Evaluation-EfficientNetB2_BiGRU  Accuracy-5th     5  0.019231        EfficientNetB2-BiGRU  EfficientNetB2        BiGRU
